<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ДетскийМир;D;20170526;000000;92;92;90.1;91.08;96380;0
ДетскийМир;D;20170529;000000;92;92.07;90.6;91.04;99750;0
ДетскийМир;D;20170530;000000;91.98;93.99;91.93;93.49;247500;0
ДетскийМир;D;20170531;000000;94;98.99;92.39;92.39;1316730;0
ДетскийМир;D;20170601;000000;92.54;96.89;92;95.39;399140;0
ДетскийМир;D;20170602;000000;96.79;99;96;97.3;218620;0
ДетскийМир;D;20170605;000000;102;102;96.14;96.5;160450;0
ДетскийМир;D;20170606;000000;96.01;96.51;95.06;95.6;87730;0
ДетскийМир;D;20170607;000000;96.3;96.49;94.89;95.8;429930;0
ДетскийМир;D;20170608;000000;95.96;97.37;94.45;96.2;618110;0
ДетскийМир;D;20170609;000000;96.74;101.8;95.89;100.45;267690;0
ДетскийМир;D;20170613;000000;101.95;101.95;99.11;101;287200;0
ДетскийМир;D;20170614;000000;101;103;100.01;103;553940;0
ДетскийМир;D;20170615;000000;100;102;96.73;101;654440;0
ДетскийМир;D;20170616;000000;101;104.19;99.1;99.99;5114950;0
ДетскийМир;D;20170619;000000;100.5;100.98;97.32;100.98;128350;0
ДетскийМир;D;20170620;000000;101.6;101.6;97.21;98.48;73230;0
ДетскийМир;D;20170621;000000;99.9;102;97.9;102;406150;0
ДетскийМир;D;20170622;000000;101;101;99.01;99.65;11100;0
ДетскийМир;D;20170623;000000;99.65;100;98.92;98.95;93390;0
ДетскийМир;D;20170626;000000;99.3;100;98.12;98.99;228020;0
ДетскийМир;D;20170627;000000;97.01;99.84;96.75;96.75;254000;0
ДетскийМир;D;20170628;000000;98.33;99.25;97.5;97.88;161660;0
ДетскийМир;D;20170629;000000;97.93;97.94;92.02;94.01;218890;0
ДетскийМир;D;20170630;000000;94.01;95.89;91.11;93.99;71080;0
ДетскийМир;D;20170703;000000;94.41;94.41;92;93.71;45450;0
ДетскийМир;D;20170704;000000;94.2;94.2;91.52;92;231260;0
ДетскийМир;D;20170705;000000;92;92.35;88.34;89.4;121900;0
ДетскийМир;D;20170706;000000;89.99;91.88;89.6;90.9;207360;0
ДетскийМир;D;20170707;000000;89.61;92.99;89.6;92;190700;0
ДетскийМир;D;20170710;000000;91.99;93.35;91.56;93.35;42660;0
ДетскийМир;D;20170711;000000;92;93.7;91.77;91.77;46900;0
ДетскийМир;D;20170712;000000;91.67;92.89;91.66;91.7;70210;0
ДетскийМир;D;20170713;000000;91.46;91.8;91;91.8;53530;0
ДетскийМир;D;20170714;000000;89.43;90.32;88.84;90;247990;0
ДетскийМир;D;20170717;000000;90.41;90.99;89.08;89.1;12980;0
ДетскийМир;D;20170718;000000;89.26;89.26;86.88;86.88;54510;0
ДетскийМир;D;20170719;000000;86.57;89.34;86.52;88.16;86270;0
ДетскийМир;D;20170720;000000;88.6;90.49;88.6;89.98;76350;0
ДетскийМир;D;20170721;000000;89.95;90.9;88.76;88.94;79680;0
ДетскийМир;D;20170724;000000;89.4;91.46;89.4;89.8;161750;0
ДетскийМир;D;20170725;000000;89.77;90.43;88.23;88.87;166520;0
ДетскийМир;D;20170726;000000;89.38;89.72;88.5;88.86;516600;0
ДетскийМир;D;20170727;000000;89.18;90.98;89.01;90.98;101280;0
ДетскийМир;D;20170728;000000;90.9;90.9;88.57;89.97;79640;0
ДетскийМир;D;20170731;000000;89.34;90.7;88.55;90.5;192080;0
ДетскийМир;D;20170801;000000;91.1;91.35;90.3;91.25;54930;0
ДетскийМир;D;20170802;000000;92.5;92.5;91;91.3;40380;0
ДетскийМир;D;20170803;000000;92;92;90.35;91.3;31850;0
ДетскийМир;D;20170804;000000;90.05;91.8;90.05;91.3;31000;0
ДетскийМир;D;20170807;000000;90.8;91.2;90.05;91.2;16340;0
ДетскийМир;D;20170808;000000;90.75;91.25;90.15;91.2;40850;0
ДетскийМир;D;20170809;000000;90.65;92.8;90.65;92;47540;0
ДетскийМир;D;20170810;000000;92.05;92.2;91.5;91.7;46010;0
ДетскийМир;D;20170811;000000;91.5;91.95;89.95;91.15;187660;0
ДетскийМир;D;20170814;000000;90.85;93;90.35;92.95;251180;0
ДетскийМир;D;20170815;000000;92.2;92.95;91;92.25;72550;0
ДетскийМир;D;20170816;000000;92;92.2;90.55;90.8;2225490;0
ДетскийМир;D;20170817;000000;90.9;92;90.9;91.65;305020;0
ДетскийМир;D;20170818;000000;91.4;92.9;91;92.9;76580;0
ДетскийМир;D;20170821;000000;92.55;92.55;91.7;92.05;97220;0
ДетскийМир;D;20170822;000000;92.05;93.4;92.05;93.4;115990;0
ДетскийМир;D;20170823;000000;93.5;94.35;92.9;93.3;57190;0
ДетскийМир;D;20170824;000000;92.75;94.4;90.6;94;61870;0
ДетскийМир;D;20170825;000000;94.1;98.7;94.05;96.9;76860;0
ДетскийМир;D;20170828;000000;97;99.6;97;99;143170;0
ДетскийМир;D;20170829;000000;99.8;99.95;97.3;98.95;106120;0
ДетскийМир;D;20170830;000000;99.4;99.4;97.2;98.25;60620;0
ДетскийМир;D;20170831;000000;99.3;99.9;95.65;99.9;70240;0
ДетскийМир;D;20170901;000000;98.5;99.65;97.65;99.5;65830;0
ДетскийМир;D;20170904;000000;98.5;100.5;98;98.1;103610;0
ДетскийМир;D;20170905;000000;97.8;99;96;96.5;118690;0
ДетскийМир;D;20170906;000000;95.25;98.05;92;95.5;236480;0
ДетскийМир;D;20170907;000000;95.8;97.65;94.8;96.6;67150;0
ДетскийМир;D;20170908;000000;96.7;97.55;96.4;97.25;88090;0
ДетскийМир;D;20170911;000000;98.9;103;97.3;99.15;543310;0
ДетскийМир;D;20170912;000000;99.85;104.2;99.35;101;99730;0
ДетскийМир;D;20170913;000000;101.55;102.8;100.35;101.05;139740;0
ДетскийМир;D;20170914;000000;101.35;101.5;98.9;99.1;144030;0
ДетскийМир;D;20170915;000000;99.85;102;97.85;97.85;119750;0
ДетскийМир;D;20170918;000000;99.05;100.9;98.55;99.6;116120;0
ДетскийМир;D;20170919;000000;102.15;102.45;99.1;102.4;530200;0
ДетскийМир;D;20170920;000000;100.1;103.55;100.1;100.6;94370;0
ДетскийМир;D;20170921;000000;100;102.2;100;101.85;46260;0
ДетскийМир;D;20170922;000000;102.9;105;101.6;101.6;148360;0
ДетскийМир;D;20170925;000000;101.2;104.05;100.65;102.7;429540;0
ДетскийМир;D;20170926;000000;104;104.7;102.6;103.25;445860;0
ДетскийМир;D;20170927;000000;104.5;105;103.45;104.3;375830;0
ДетскийМир;D;20170928;000000;104.15;104.7;103.05;103.2;431740;0
ДетскийМир;D;20170929;000000;103.95;104.5;102.4;102.7;316090;0
ДетскийМир;D;20171002;000000;103.85;104.1;102.3;102.6;194740;0
ДетскийМир;D;20171003;000000;102.6;102.6;100.85;101.5;36910;0
ДетскийМир;D;20171004;000000;101.6;101.85;98.75;101.1;120160;0
ДетскийМир;D;20171005;000000;100.25;101.6;100;101.5;258940;0
ДетскийМир;D;20171006;000000;101;101.5;100.2;101.5;19710;0
ДетскийМир;D;20171009;000000;101.1;103;101.1;102.5;17690;0
ДетскийМир;D;20171010;000000;102.5;102.75;102.3;102.5;68120;0
ДетскийМир;D;20171011;000000;100;102.5;100;101.4;21020;0
ДетскийМир;D;20171012;000000;101.85;102;101.6;101.8;10420;0
ДетскийМир;D;20171013;000000;101.8;101.9;100;100.55;166250;0
ДетскийМир;D;20171016;000000;102.4;102.45;100.65;100.65;51150;0
ДетскийМир;D;20171017;000000;100.65;100.85;99.05;99.75;45760;0
ДетскийМир;D;20171018;000000;99.75;101.5;99.75;100.15;92490;0
ДетскийМир;D;20171019;000000;101.75;101.8;100.15;100.15;28660;0
ДетскийМир;D;20171020;000000;99.85;101.7;99.85;100.65;31260;0
ДетскийМир;D;20171023;000000;100.6;103.65;100.6;101.9;35250;0
ДетскийМир;D;20171024;000000;101.85;102;100.7;101.75;31960;0
ДетскийМир;D;20171025;000000;101.05;101.4;97.65;97.65;94330;0
ДетскийМир;D;20171026;000000;100;100.75;99.05;100.2;9870;0
ДетскийМир;D;20171027;000000;99.7;100.8;99.05;99.95;41330;0
ДетскийМир;D;20171030;000000;101.9;102;100.15;102;46660;0
ДетскийМир;D;20171031;000000;102;102;100.65;101.5;177790;0
ДетскийМир;D;20171101;000000;101.1;101.9;100;101.1;422590;0
ДетскийМир;D;20171102;000000;101.55;103.8;101.05;103.4;129190;0
ДетскийМир;D;20171103;000000;103.4;107.8;103.2;107.75;239770;0
ДетскийМир;D;20171107;000000;107.8;109.7;106.2;108.3;99030;0
ДетскийМир;D;20171108;000000;108.25;124.95;106.6;109;429850;0
ДетскийМир;D;20171109;000000;113.45;113.45;107.05;108;151730;0
ДетскийМир;D;20171110;000000;108.4;108.45;105.85;106;186810;0
ДетскийМир;D;20171113;000000;106.9;107.75;103.5;103.5;293470;0
ДетскийМир;D;20171114;000000;104.35;105.95;103.85;105.7;178440;0
ДетскийМир;D;20171115;000000;106.4;109;105.15;106.35;129920;0
ДетскийМир;D;20171116;000000;106.95;109.7;105.75;109.7;137310;0
ДетскийМир;D;20171117;000000;109.8;109.8;106.05;106.85;125930;0
ДетскийМир;D;20171120;000000;107.3;107.9;106.85;107.2;100420;0
ДетскийМир;D;20171121;000000;107.95;107.95;107;107.9;104130;0
ДетскийМир;D;20171122;000000;107.5;108.95;107;107.85;140730;0
ДетскийМир;D;20171123;000000;107.25;108.5;106.75;106.95;151690;0
ДетскийМир;D;20171124;000000;107.5;107.8;106.7;106.75;213370;0
ДетскийМир;D;20171127;000000;106.2;107;106.1;106.65;22910;0
ДетскийМир;D;20171128;000000;109.9;109.9;106;106.8;102510;0
ДетскийМир;D;20171129;000000;107.05;107.05;106.55;106.75;118380;0
ДетскийМир;D;20171130;000000;106.25;108.8;106;108.8;127080;0
ДетскийМир;D;20171201;000000;108.65;108.65;106;106;159440;0
ДетскийМир;D;20171204;000000;106.95;107.45;106;106.1;26580;0
ДетскийМир;D;20171205;000000;106.85;106.95;104;104.15;422800;0
ДетскийМир;D;20171206;000000;104.4;105;102.75;104;172220;0
ДетскийМир;D;20171207;000000;104.7;105.6;99.4;101;368350;0
ДетскийМир;D;20171208;000000;104.7;104.7;100.5;101;795840;0
ДетскийМир;D;20171211;000000;101.55;102;100.85;100.85;664830;0
ДетскийМир;D;20171212;000000;96;96;91.1;92.55;2902900;0
ДетскийМир;D;20171213;000000;94.3;97.05;90.3;94.7;5469760;0
ДетскийМир;D;20171214;000000;92.5;93.8;91.15;92;619180;0
ДетскийМир;D;20171215;000000;92.4;94.2;92.2;94.1;244720;0
ДетскийМир;D;20171218;000000;94.05;94.1;91.2;91.5;287430;0
ДетскийМир;D;20171219;000000;91.7;92.35;91.2;91.55;408930;0
ДетскийМир;D;20171220;000000;92.3;92.3;89.3;89.7;267170;0
ДетскийМир;D;20171221;000000;90.3;90.7;87;87.8;168650;0
ДетскийМир;D;20171222;000000;89.7;92.2;89.35;91.75;299180;0
ДетскийМир;D;20171225;000000;94.85;98;94.2;95.95;270170;0
ДетскийМир;D;20171226;000000;97.5;97.5;94.85;96.1;160600;0
ДетскийМир;D;20171227;000000;95.15;96.25;93.05;94.75;86690;0
ДетскийМир;D;20171228;000000;95;96.45;94.15;95.9;81720;0
ДетскийМир;D;20171229;000000;96.4;96.4;95.1;95.95;105780;0
ДетскийМир;D;20180103;000000;96.4;97.55;96;97.2;60220;0
ДетскийМир;D;20180104;000000;96.6;99.2;96.6;99.2;137510;0
ДетскийМир;D;20180105;000000;99.5;100;98.1;99.2;134790;0
ДетскийМир;D;20180109;000000;99.2;99.7;97.5;98.5;249090;0
ДетскийМир;D;20180110;000000;98.5;99.8;97.95;99.25;139680;0
ДетскийМир;D;20180111;000000;99.6;101.3;98.75;99.55;380220;0
ДетскийМир;D;20180112;000000;100.95;101;99.35;99.85;247430;0
ДетскийМир;D;20180115;000000;99.9;100.4;98;98;168210;0
ДетскийМир;D;20180116;000000;99.7;100;96.35;98.4;356170;0
ДетскийМир;D;20180117;000000;98;98.95;97.5;98.25;76150;0
ДетскийМир;D;20180118;000000;98.55;100;95.1;100;370290;0
ДетскийМир;D;20180119;000000;98.5;98.5;96.8;98;190650;0
ДетскийМир;D;20180122;000000;97.45;97.95;96.5;97.95;104920;0
ДетскийМир;D;20180123;000000;97.75;98.05;96.1;96.1;315550;0
ДетскийМир;D;20180124;000000;96.4;96.4;92.4;92.95;544090;0
ДетскийМир;D;20180125;000000;93;93.65;92.5;92.75;381430;0
ДетскийМир;D;20180126;000000;93.15;93.5;92.2;92.6;271310;0
ДетскийМир;D;20180129;000000;93.2;93.25;92.3;93.2;89770;0
ДетскийМир;D;20180130;000000;93.5;93.5;92.5;92.7;38830;0
ДетскийМир;D;20180131;000000;93.15;93.15;92.5;92.5;77170;0
ДетскийМир;D;20180201;000000;92.8;92.8;91.2;91.4;468120;0
ДетскийМир;D;20180202;000000;91.75;92.9;91.05;92.35;189310;0
ДетскийМир;D;20180205;000000;92.6;93.4;91.4;92.25;387460;0
ДетскийМир;D;20180206;000000;91.35;92;89.25;92;319660;0
ДетскийМир;D;20180207;000000;91.95;92.85;91.8;92.3;60350;0
ДетскийМир;D;20180208;000000;92.4;92.5;91.85;92.05;28030;0
ДетскийМир;D;20180209;000000;91.75;91.8;90;91.35;253420;0
ДетскийМир;D;20180212;000000;91.4;92;90.3;90.5;125950;0
ДетскийМир;D;20180213;000000;91.25;91.95;90.45;90.7;146330;0
ДетскийМир;D;20180214;000000;90.8;90.95;90;90.55;59360;0
ДетскийМир;D;20180215;000000;91;91;89.7;90.1;104920;0
ДетскийМир;D;20180216;000000;90.05;90.45;89.8;90.1;110240;0
ДетскийМир;D;20180219;000000;90.25;90.4;89.85;90;88540;0
ДетскийМир;D;20180220;000000;89.85;90.1;89.7;89.75;186400;0
ДетскийМир;D;20180221;000000;90.15;90.15;89.3;90.1;195350;0
ДетскийМир;D;20180222;000000;90.5;90.85;88.65;89.25;349320;0
ДетскийМир;D;20180226;000000;90;90;88.65;89;121190;0
ДетскийМир;D;20180227;000000;89;89.35;88.5;88.5;180750;0
ДетскийМир;D;20180228;000000;89;91;88.6;90.5;666760;0
ДетскийМир;D;20180301;000000;90.65;91;89.2;89.85;336430;0
ДетскийМир;D;20180302;000000;90;90;88.9;89.6;440870;0
ДетскийМир;D;20180305;000000;91.05;92.5;90.2;90.3;619230;0
ДетскийМир;D;20180306;000000;91;91;89.9;90;533460;0
ДетскийМир;D;20180307;000000;90;90.5;89.15;89.85;190710;0
ДетскийМир;D;20180309;000000;90.25;90.4;89.8;90.05;95420;0
ДетскийМир;D;20180312;000000;90.9;90.9;90;90.25;137890;0
ДетскийМир;D;20180313;000000;90.6;112.85;90;95;881100;0
ДетскийМир;D;20180314;000000;96.25;98.95;95.6;96;903130;0
ДетскийМир;D;20180315;000000;96.3;96.9;94.4;95;206610;0
ДетскийМир;D;20180316;000000;95.15;97;94.95;97;218690;0
ДетскийМир;D;20180319;000000;97;97;95.5;96.15;73700;0
ДетскийМир;D;20180320;000000;96;96.6;96;96.15;182210;0
ДетскийМир;D;20180321;000000;96.45;97;96.25;97;208510;0
ДетскийМир;D;20180322;000000;96.5;98.15;95.9;96.55;255460;0
ДетскийМир;D;20180323;000000;96.15;98.1;95.7;97;590450;0
ДетскийМир;D;20180326;000000;96.25;96.65;95.5;95.75;191310;0
