<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
РусАква ао;D;20180807;000000;157;157;157;157;100;0
РусАква ао;D;20180808;000000;155;158.5;155;158.5;200;0
РусАква ао;D;20180809;000000;154;154;154;154;100;0
РусАква ао;D;20180815;000000;167;167;167;167;100;0
РусАква ао;D;20180816;000000;167.5;168;153.5;155;900;0
РусАква ао;D;20180817;000000;152.5;157.5;152;157.5;1000;0
РусАква ао;D;20180820;000000;154.5;158.5;154.5;158.5;7100;0
РусАква ао;D;20180821;000000;158.5;158.5;158.5;158.5;200;0
РусАква ао;D;20180823;000000;161.5;161.5;149.5;149.5;2000;0
РусАква ао;D;20180827;000000;150;155;150;152.5;300;0
РусАква ао;D;20180829;000000;155;157.5;150.5;153;1000;0
РусАква ао;D;20180830;000000;150.5;150.5;150;150.5;300;0
РусАква ао;D;20180831;000000;150;150;143;145.5;3000;0
РусАква ао;D;20180903;000000;149.5;150;149.5;150;600;0
РусАква ао;D;20180904;000000;140.5;152;137.5;152;2700;0
РусАква ао;D;20180905;000000;155;155;150;150;300;0
РусАква ао;D;20180906;000000;145.5;145.5;145.5;145.5;200;0
РусАква ао;D;20180907;000000;145.5;150;140.5;144;1200;0
РусАква ао;D;20180910;000000;140;141;135.5;138.5;1500;0
РусАква ао;D;20180911;000000;139;142.5;137;137;1600;0
РусАква ао;D;20180912;000000;144.5;154;140.5;150;1100;0
РусАква ао;D;20180913;000000;154;159;154;154;400;0
РусАква ао;D;20180914;000000;153.5;182.5;153.5;182.5;4500;0
РусАква ао;D;20180917;000000;170;175;162;170;1500;0
РусАква ао;D;20180918;000000;170;170;168;168;400;0
РусАква ао;D;20180919;000000;165;166;165;165;400;0
РусАква ао;D;20180921;000000;162;162;159.5;160;400;0
РусАква ао;D;20180924;000000;161;161;161;161;200;0
РусАква ао;D;20180925;000000;161.5;161.5;161;161;500;0
РусАква ао;D;20180926;000000;161;161;161;161;100;0
РусАква ао;D;20180927;000000;160;161;160;160;900;0
РусАква ао;D;20180928;000000;161;161;151;155;800;0
РусАква ао;D;20181001;000000;153;153;153;153;100;0
РусАква ао;D;20181003;000000;157;158;156;158;1100;0
РусАква ао;D;20181005;000000;150.5;152;150;152;1300;0
РусАква ао;D;20181008;000000;150;153.5;150;153.5;200;0
РусАква ао;D;20181010;000000;150;150;150;150;800;0
РусАква ао;D;20181011;000000;150;150;150;150;100;0
РусАква ао;D;20181022;000000;148;149;148;149;300;0
РусАква ао;D;20181023;000000;149;150;141;145;1100;0
РусАква ао;D;20181024;000000;145;150;145;150;800;0
РусАква ао;D;20181025;000000;121.5;149.5;121.5;141;1400;0
РусАква ао;D;20181026;000000;149;149;149;149;100;0
РусАква ао;D;20181030;000000;149;149.5;148;149.5;500;0
РусАква ао;D;20181102;000000;134;148;134;147;1000;0
РусАква ао;D;20181107;000000;147;147;147;147;30;0
РусАква ао;D;20181112;000000;148;148;147.5;147.5;350;0
РусАква ао;D;20181113;000000;144;144;144;144;60;0
РусАква ао;D;20181114;000000;145;145;145;145;100;0
РусАква ао;D;20181115;000000;144;144;140;140;220;0
РусАква ао;D;20181116;000000;142.5;146;140;140;1840;0
РусАква ао;D;20181119;000000;143.5;144.5;140;140;360;0
РусАква ао;D;20181120;000000;140;141.5;140;140;40;0
РусАква ао;D;20181121;000000;142;142;137.5;140;280;0
РусАква ао;D;20181122;000000;140;140;139;139;410;0
РусАква ао;D;20181123;000000;140;140;140;140;140;0
РусАква ао;D;20181126;000000;137.5;140;137.5;139;810;0
РусАква ао;D;20181127;000000;145.5;145.5;141;141;100;0
РусАква ао;D;20181128;000000;147;158.5;139;141.5;310;0
РусАква ао;D;20181129;000000;143;143;140;143;860;0
РусАква ао;D;20181130;000000;142;142.5;141.5;141.5;220;0
РусАква ао;D;20181203;000000;142;142;141.5;141.5;30;0
РусАква ао;D;20181204;000000;140.5;141;140.5;141;80;0
РусАква ао;D;20181205;000000;141;142.5;139.5;142.5;130;0
РусАква ао;D;20181206;000000;140;143;139;143;690;0
РусАква ао;D;20181207;000000;141;141;139;140.5;430;0
РусАква ао;D;20181210;000000;138;140.5;138;140.5;300;0
РусАква ао;D;20181211;000000;140;140;138.5;139.5;280;0
РусАква ао;D;20181212;000000;140;140;139;139.5;260;0
РусАква ао;D;20181214;000000;138;140;135.5;140;1030;0
РусАква ао;D;20181217;000000;138.5;138.5;134;138;410;0
