<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
Лента др;D;20190218;000000;214.2;215.6;212;212.3;90638;0
Лента др;D;20190219;000000;212.1;214.9;210.1;210.1;184242;0
Лента др;D;20190220;000000;210.9;212.2;210;211.3;89331;0
Лента др;D;20190221;000000;212;212;209.1;211.5;87942;0
Лента др;D;20190222;000000;212.8;215.7;209;209;153949;0
Лента др;D;20190225;000000;209.6;210.6;206;208.3;171724;0
Лента др;D;20190226;000000;208.3;209.3;206;206.2;61009;0
Лента др;D;20190227;000000;206.3;208.4;201.7;202;122817;0
Лента др;D;20190228;000000;203.1;204.8;197;201.1;235719;0
Лента др;D;20190301;000000;201.3;203.4;199.9;200.2;150984;0
Лента др;D;20190304;000000;200.8;202.9;195;199.2;245530;0
Лента др;D;20190305;000000;199.1;199.5;196.1;196.5;214128;0
Лента др;D;20190306;000000;197.5;197.8;195.5;195.9;194433;0
Лента др;D;20190307;000000;196.7;197.1;190.5;190.5;413058;0
Лента др;D;20190311;000000;191.5;192.4;186.6;188.5;380575;0
Лента др;D;20190312;000000;190;190.7;186.5;189.8;136785;0
Лента др;D;20190313;000000;186.7;192.6;186.7;191.2;213640;0
Лента др;D;20190314;000000;190.6;191.9;188.2;189.5;160755;0
Лента др;D;20190315;000000;190.7;196;188.5;195;477523;0
Лента др;D;20190318;000000;193.3;202.2;193;199.5;597713;0
Лента др;D;20190319;000000;201.3;202;197;198.3;309785;0
Лента др;D;20190320;000000;199.7;203.1;193.1;202.5;368972;0
Лента др;D;20190321;000000;202.2;208.8;200.5;208.8;529531;0
Лента др;D;20190322;000000;208.5;215.7;207;215.5;647515;0
Лента др;D;20190325;000000;215.7;219.6;209.3;217.5;671015;0
Лента др;D;20190326;000000;219.8;221.8;215.6;216.7;559998;0
Лента др;D;20190327;000000;220.7;223;213.2;215.5;734908;0
Лента др;D;20190328;000000;218.2;221;214.1;220.6;588109;0
Лента др;D;20190329;000000;221.1;222.5;217.7;220.7;313899;0
Лента др;D;20190401;000000;220.7;222;217.8;220.1;350816;0
Лента др;D;20190402;000000;223.9;230.3;223.1;229.6;2256232;0
Лента др;D;20190403;000000;230.3;231.5;228;228.6;756734;0
Лента др;D;20190404;000000;228.8;231;228.6;230.5;218815;0
Лента др;D;20190405;000000;230.5;234.8;230.5;233.7;373997;0
Лента др;D;20190408;000000;233.7;234.4;228;229;184336;0
Лента др;D;20190409;000000;229;231.9;229;230.5;219862;0
Лента др;D;20190410;000000;231.5;232.2;229.7;229.7;123475;0
Лента др;D;20190411;000000;230;230.9;229;229.5;69647;0
Лента др;D;20190412;000000;228.9;231;228.9;229.2;106365;0
Лента др;D;20190415;000000;228.1;229.8;227.4;227.5;61500;0
Лента др;D;20190416;000000;228.9;228.9;227;228;41519;0
Лента др;D;20190417;000000;229;229.3;226;227.2;100911;0
Лента др;D;20190418;000000;226;227.9;226;227.7;14268;0
Лента др;D;20190419;000000;226.1;227.8;225.3;226.1;18962;0
Лента др;D;20190422;000000;226.1;226.9;224.2;225.1;38027;0
Лента др;D;20190423;000000;224.9;227.4;224.9;226.9;53527;0
Лента др;D;20190424;000000;225.6;229;225.6;228.9;62547;0
Лента др;D;20190425;000000;227.3;232.5;227.3;230.1;217627;0
Лента др;D;20190426;000000;230.7;232.4;230.5;231.1;140757;0
Лента др;D;20190429;000000;229.2;232.8;229.2;231;32731;0
Лента др;D;20190430;000000;231;232.3;228.7;231.1;226274;0
Лента др;D;20190502;000000;233.1;234.6;231.1;234.1;206430;0
Лента др;D;20190503;000000;232.1;235.6;230.2;233.1;38220;0
Лента др;D;20190506;000000;234.9;234.9;230.5;232.2;41870;0
Лента др;D;20190507;000000;231.3;234.5;231.3;233.5;171498;0
Лента др;D;20190508;000000;234.2;234.2;232.3;232.7;43087;0
Лента др;D;20190510;000000;232.1;234.4;232.1;233.6;39476;0
Лента др;D;20190513;000000;233.8;234.6;233.4;234.2;74459;0
Лента др;D;20190514;000000;233.2;234.6;232;233.5;74359;0
Лента др;D;20190515;000000;231.9;232.8;231.1;231.1;39871;0
Лента др;D;20190516;000000;230.3;232.5;228.1;230.8;21139;0
Лента др;D;20190517;000000;231.3;232.3;230.9;231.2;50046;0
Лента др;D;20190520;000000;229.1;231.7;229.1;230;20977;0
Лента др;D;20190521;000000;229.9;231.9;228.8;230.6;30515;0
Лента др;D;20190522;000000;230.6;231.2;229.8;230.4;20335;0
Лента др;D;20190523;000000;230.4;232.8;230.4;231;61718;0
Лента др;D;20190524;000000;230.5;232;230.5;231.5;120332;0
Лента др;D;20190527;000000;231.8;231.8;230.3;230.6;6395;0
Лента др;D;20190528;000000;229;231.9;225.5;231.2;62065;0
Лента др;D;20190529;000000;231.1;234.4;230.7;232.8;50722;0
Лента др;D;20190530;000000;233;233.8;228.2;232;36211;0
Лента др;D;20190531;000000;234.3;235;232.2;234.1;89356;0
Лента др;D;20190603;000000;234.1;235.6;227.9;230;125977;0
Лента др;D;20190604;000000;231.3;234.8;221;222.4;204684;0
Лента др;D;20190605;000000;223;223.8;217.2;219.5;123959;0
Лента др;D;20190606;000000;221.4;221.4;218.8;219.8;60395;0
Лента др;D;20190607;000000;220;220.4;213;213.8;136838;0
Лента др;D;20190610;000000;214.8;214.8;209.6;212.7;122402;0
Лента др;D;20190611;000000;213.9;216.8;212.1;215;88184;0
Лента др;D;20190613;000000;215;216.5;213.2;215.3;71794;0
Лента др;D;20190614;000000;216.8;216.8;213.5;215.3;49169;0
Лента др;D;20190617;000000;213.8;216.2;212.1;213.5;60994;0
Лента др;D;20190618;000000;215.3;215.3;211.3;212.4;111942;0
Лента др;D;20190619;000000;211.3;212.7;202.9;205;249446;0
Лента др;D;20190620;000000;205.7;207.7;201.5;202.9;369023;0
Лента др;D;20190621;000000;203.8;205.6;195.6;200;561396;0
Лента др;D;20190624;000000;200;206.6;199.3;205.2;210944;0
Лента др;D;20190625;000000;206;208.5;203.4;206.6;129220;0
Лента др;D;20190626;000000;207.7;207.7;204.2;206.4;88768;0
Лента др;D;20190627;000000;205.9;207;204.2;205;48560;0
Лента др;D;20190628;000000;205;206.5;204.2;205;67902;0
Лента др;D;20190701;000000;205.9;205.9;202;204.5;101164;0
Лента др;D;20190702;000000;204;205.9;202.7;204.9;159217;0
Лента др;D;20190703;000000;203.1;206.9;203.1;204.3;47591;0
Лента др;D;20190704;000000;204.3;206;203.1;205.3;58101;0
Лента др;D;20190705;000000;205;206.7;204;206.6;111511;0
Лента др;D;20190708;000000;207.3;211.9;207;210.6;164721;0
Лента др;D;20190709;000000;210.6;214.9;209.1;213.3;151247;0
Лента др;D;20190710;000000;214;215;212.6;213;85821;0
Лента др;D;20190711;000000;212.2;214.1;210.1;213;112213;0
Лента др;D;20190712;000000;211.6;215.9;210.7;215.2;116369;0
Лента др;D;20190715;000000;215.2;215.8;213.5;214.7;49745;0
Лента др;D;20190716;000000;214.3;214.8;211.4;213.9;66753;0
Лента др;D;20190717;000000;213.4;217;213.1;215.3;84612;0
Лента др;D;20190718;000000;215;217.7;215;217.4;57938;0
Лента др;D;20190719;000000;217.7;219;217.2;217.4;44206;0
Лента др;D;20190722;000000;218.4;218.7;214.2;216;57882;0
Лента др;D;20190723;000000;216;218.9;215.3;218;47422;0
Лента др;D;20190724;000000;218.5;218.9;216;216;32887;0
Лента др;D;20190725;000000;215;217.1;209.4;213.8;125177;0
Лента др;D;20190726;000000;213.7;214;210.7;213.3;48590;0
Лента др;D;20190729;000000;211.4;214.1;211;211.1;40041;0
Лента др;D;20190730;000000;211.1;212.3;209;212;76475;0
Лента др;D;20190731;000000;210.7;214.7;209.6;212.6;43478;0
Лента др;D;20190801;000000;212.3;213.8;211;212.9;38431;0
Лента др;D;20190802;000000;213.6;215.6;211.1;215.6;152701;0
Лента др;D;20190805;000000;215.4;216.2;212.6;213.3;73706;0
Лента др;D;20190806;000000;214.4;214.6;213.1;213.6;40339;0
Лента др;D;20190807;000000;213.1;215.4;213.1;214.8;61307;0
Лента др;D;20190808;000000;215.4;215.6;214.1;215.2;20642;0
Лента др;D;20190809;000000;215;215.5;214;214.7;24903;0
Лента др;D;20190812;000000;213.2;216.3;213.2;215.6;35210;0
Лента др;D;20190813;000000;216.3;217.7;214.4;217.5;50233;0
Лента др;D;20190814;000000;216;219;215.2;218;68820;0
Лента др;D;20190815;000000;218;219;215.9;218.2;68302;0
Лента др;D;20190816;000000;215.1;219.9;215.1;219.1;50105;0
Лента др;D;20190819;000000;215.3;221;215.3;220.7;34734;0
Лента др;D;20190820;000000;220;221;218.7;219.9;25651;0
Лента др;D;20190821;000000;219.9;220.9;217.6;218.1;36425;0
Лента др;D;20190822;000000;218.6;222;218.6;222;38574;0
Лента др;D;20190823;000000;222;224.9;220.2;222;26825;0
Лента др;D;20190826;000000;222;222;215.7;217.5;31366;0
Лента др;D;20190827;000000;223;223;214.5;218;31858;0
Лента др;D;20190828;000000;216.9;224.5;214.4;219.6;75246;0
Лента др;D;20190829;000000;222.5;223;217.6;220;32075;0
Лента др;D;20190830;000000;220;220;218.5;219;30045;0
Лента др;D;20190902;000000;219;221.9;218.7;221.4;36348;0
Лента др;D;20190903;000000;219;224.9;219;224;56510;0
Лента др;D;20190904;000000;224;224.4;221.4;224.4;42555;0
Лента др;D;20190905;000000;221.7;224.9;221.3;224.1;15342;0
Лента др;D;20190906;000000;224;226.5;220.7;222;30180;0
Лента др;D;20190909;000000;220.5;224;220.5;222;15566;0
Лента др;D;20190910;000000;222;222.9;221.3;222.7;15780;0
Лента др;D;20190911;000000;222.8;222.9;221.1;222.5;30309;0
Лента др;D;20190912;000000;221.5;222.5;219.8;220.3;25362;0
Лента др;D;20190913;000000;219.5;221.2;218.6;220.3;13994;0
Лента др;D;20190916;000000;220.7;221.2;217.8;218.4;31721;0
Лента др;D;20190917;000000;218.1;221.5;217.4;221.5;25673;0
Лента др;D;20190918;000000;222;223.7;218.5;219.7;38798;0
Лента др;D;20190919;000000;219;220.6;216;216;36253;0
Лента др;D;20190920;000000;216.7;218.1;216.7;218;13453;0
Лента др;D;20190923;000000;218;218.7;217;218.2;10670;0
Лента др;D;20190924;000000;219.1;219.1;217.4;217.4;13045;0
Лента др;D;20190925;000000;216.8;218.4;216.8;218;14236;0
Лента др;D;20190926;000000;217;219.1;217;218.5;13649;0
Лента др;D;20190927;000000;221.8;221.8;216.1;218.1;23138;0
Лента др;D;20190930;000000;218;219.8;217.4;217.4;16318;0
Лента др;D;20191001;000000;217.4;218.5;217;217.6;6266;0
Лента др;D;20191002;000000;218;218;215.4;216.9;16705;0
Лента др;D;20191003;000000;216.4;216.8;215.3;216.4;17252;0
Лента др;D;20191004;000000;216.6;216.8;214.6;214.8;9779;0
Лента др;D;20191007;000000;216;220.4;215.1;216.1;17034;0
Лента др;D;20191008;000000;215.5;218.3;214.8;216;23919;0
Лента др;D;20191009;000000;216.7;216.7;214.4;215;19428;0
Лента др;D;20191010;000000;215;216.6;214.5;216.5;15650;0
Лента др;D;20191011;000000;216.7;216.7;213.4;214.4;26740;0
Лента др;D;20191014;000000;213.3;215.8;212.1;214;26449;0
Лента др;D;20191015;000000;213.1;215.5;212.9;215.1;20173;0
Лента др;D;20191016;000000;215.1;215.7;214.1;214.7;15381;0
Лента др;D;20191017;000000;216;216;214;214.6;12555;0
Лента др;D;20191018;000000;215.5;217;213.9;215.7;25863;0
Лента др;D;20191021;000000;214;216.9;213;213.9;26559;0
Лента др;D;20191022;000000;214.9;214.9;212.8;214.2;18854;0
Лента др;D;20191023;000000;213.5;214.7;212.1;213.1;38114;0
Лента др;D;20191024;000000;212;214.4;207.3;210;185674;0
Лента др;D;20191025;000000;211.3;211.3;202;207.3;130677;0
Лента др;D;20191028;000000;205.6;208.9;204.3;205;106257;0
Лента др;D;20191029;000000;204;208;203.4;208;50814;0
Лента др;D;20191030;000000;208;208;205.6;206.7;30360;0
Лента др;D;20191031;000000;208;208;205.1;205.3;38215;0
Лента др;D;20191101;000000;205.6;207.9;204.4;206.7;77272;0
Лента др;D;20191105;000000;207;208.5;205.1;207.9;90854;0
Лента др;D;20191106;000000;209.5;209.9;207.8;208.7;79618;0
Лента др;D;20191107;000000;206.5;210.3;206.5;210;46737;0
Лента др;D;20191108;000000;209.2;210.1;208.6;209.4;22165;0
Лента др;D;20191111;000000;210.9;210.9;207.2;208.1;18829;0
Лента др;D;20191112;000000;206.6;210.1;206.1;207.7;39181;0
Лента др;D;20191113;000000;207.5;209.5;204.8;205.7;56167;0
Лента др;D;20191114;000000;207;207;204.2;205.5;43920;0
Лента др;D;20191115;000000;205;207;205;207;22191;0
Лента др;D;20191118;000000;205.7;208.8;202.2;206.1;84475;0
Лента др;D;20191119;000000;206;206.8;205.1;205.5;49786;0
Лента др;D;20191120;000000;205;207;204.3;206.1;20695;0
Лента др;D;20191121;000000;204.7;206.7;204.7;205.8;16380;0
Лента др;D;20191122;000000;205;206.9;205;205.4;18818;0
Лента др;D;20191125;000000;204.8;206.7;204.8;206;32519;0
Лента др;D;20191126;000000;206;206.7;205.2;205.6;29884;0
Лента др;D;20191127;000000;205.2;206.6;205;205.4;29993;0
Лента др;D;20191128;000000;206.4;206.4;204.6;205.9;25867;0
Лента др;D;20191129;000000;204.8;205.8;203;204.1;58906;0
Лента др;D;20191202;000000;203;204.5;203;203.4;52278;0
Лента др;D;20191203;000000;203.1;204.2;202.5;202.5;42854;0
Лента др;D;20191204;000000;203.7;203.7;200;201.9;73985;0
Лента др;D;20191205;000000;202;202.8;201.5;202;37662;0
Лента др;D;20191206;000000;202;202.9;200.4;200.8;67917;0
Лента др;D;20191209;000000;201.5;203.6;200.6;200.7;82708;0
Лента др;D;20191210;000000;201.7;201.8;200;200.3;82531;0
Лента др;D;20191211;000000;201.1;201.1;198;200.5;72995;0
