<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
FIVE-гдр;D;20180803;000000;1695;1710;1660;1682.5;116340;0
FIVE-гдр;D;20180806;000000;1683.5;1715.5;1666.5;1707;64677;0
FIVE-гдр;D;20180807;000000;1686.5;1725;1685;1710;76686;0
FIVE-гдр;D;20180808;000000;1710;1719;1661;1719;116953;0
FIVE-гдр;D;20180809;000000;1714;1727;1645.5;1672;182822;0
FIVE-гдр;D;20180810;000000;1666;1670.5;1582;1617;194138;0
FIVE-гдр;D;20180813;000000;1605;1624;1551;1624;345843;0
FIVE-гдр;D;20180814;000000;1623;1682.5;1578;1583;336429;0
FIVE-гдр;D;20180815;000000;1578.5;1599;1531;1577;226628;0
FIVE-гдр;D;20180816;000000;1574.5;1583;1531;1540.5;166135;0
FIVE-гдр;D;20180817;000000;1541;1595;1537.5;1571;151964;0
FIVE-гдр;D;20180820;000000;1576;1606;1564;1590.5;59048;0
FIVE-гдр;D;20180821;000000;1612.5;1612.5;1581;1607;95193;0
FIVE-гдр;D;20180822;000000;1609.5;1611.5;1579;1608;95561;0
FIVE-гдр;D;20180823;000000;1600;1624.5;1556;1556;114330;0
FIVE-гдр;D;20180824;000000;1556;1584;1542;1575;95410;0
FIVE-гдр;D;20180827;000000;1568;1581;1550;1580;25453;0
FIVE-гдр;D;20180828;000000;1579.5;1579.5;1523.5;1532;206341;0
FIVE-гдр;D;20180829;000000;1536;1554.5;1523;1540.5;107670;0
FIVE-гдр;D;20180830;000000;1550;1562;1520;1529.5;103717;0
FIVE-гдр;D;20180831;000000;1520.5;1590;1510.5;1590;244976;0
FIVE-гдр;D;20180903;000000;1583.5;1588;1555;1572;54745;0
FIVE-гдр;D;20180904;000000;1572;1588;1567;1576;67242;0
FIVE-гдр;D;20180905;000000;1566;1582.5;1545;1545;54034;0
FIVE-гдр;D;20180906;000000;1552;1570;1529;1558.5;54186;0
FIVE-гдр;D;20180907;000000;1541;1575;1541;1563;32131;0
FIVE-гдр;D;20180910;000000;1576.5;1585;1553.5;1569.5;36194;0
FIVE-гдр;D;20180911;000000;1552;1557.5;1489;1512;168376;0
FIVE-гдр;D;20180912;000000;1515.5;1516;1446;1474.5;130974;0
FIVE-гдр;D;20180913;000000;1488.5;1544;1470.5;1540;171278;0
FIVE-гдр;D;20180914;000000;1515.5;1595;1510;1595;155752;0
FIVE-гдр;D;20180917;000000;1595.5;1645;1595;1645;92469;0
FIVE-гдр;D;20180918;000000;1640;1665.5;1605.5;1638;86014;0
FIVE-гдр;D;20180919;000000;1622;1659.5;1606.5;1625;86742;0
FIVE-гдр;D;20180920;000000;1638;1713;1634.5;1671;320462;0
FIVE-гдр;D;20180921;000000;1668;1692.5;1649.5;1685;273134;0
FIVE-гдр;D;20180924;000000;1685;1701;1610;1616.5;66035;0
FIVE-гдр;D;20180925;000000;1616.5;1640;1615;1630.5;55346;0
FIVE-гдр;D;20180926;000000;1640;1640;1573;1573;73454;0
FIVE-гдр;D;20180927;000000;1573;1581.5;1426.5;1515.5;338345;0
FIVE-гдр;D;20180928;000000;1500;1510;1475;1481.5;101563;0
FIVE-гдр;D;20181001;000000;1482;1493;1430.5;1437;155266;0
FIVE-гдр;D;20181002;000000;1448;1459;1400;1412;112181;0
FIVE-гдр;D;20181003;000000;1407;1431;1399;1411;83161;0
FIVE-гдр;D;20181004;000000;1411.5;1446.5;1402.5;1424;96333;0
FIVE-гдр;D;20181005;000000;1420;1429.5;1388.5;1390;92465;0
FIVE-гдр;D;20181008;000000;1403;1412;1377;1378;83595;0
FIVE-гдр;D;20181009;000000;1380;1397;1337.5;1353;108726;0
FIVE-гдр;D;20181010;000000;1341;1373.5;1317.5;1319;130130;0
FIVE-гдр;D;20181011;000000;1300;1320;1277.5;1287;216304;0
FIVE-гдр;D;20181012;000000;1294;1382;1294;1382;123170;0
FIVE-гдр;D;20181015;000000;1381;1397;1346.5;1362;115876;0
FIVE-гдр;D;20181016;000000;1363;1386.5;1352;1373.5;94842;0
FIVE-гдр;D;20181017;000000;1374;1459.5;1374;1442;159804;0
FIVE-гдр;D;20181018;000000;1462.5;1462.5;1402.5;1420.5;132661;0
FIVE-гдр;D;20181019;000000;1421;1449;1399;1434.5;128692;0
FIVE-гдр;D;20181022;000000;1444.5;1474.5;1427;1442;78425;0
FIVE-гдр;D;20181023;000000;1442;1458;1410;1442.5;76075;0
FIVE-гдр;D;20181024;000000;1442;1574;1442;1532;345234;0
FIVE-гдр;D;20181025;000000;1525.5;1594.5;1496;1555;142131;0
FIVE-гдр;D;20181026;000000;1540.5;1540.5;1496;1530;84150;0
FIVE-гдр;D;20181029;000000;1540;1568;1473;1534;49641;0
FIVE-гдр;D;20181030;000000;1529.5;1570;1500;1562.5;72032;0
FIVE-гдр;D;20181031;000000;1559.5;1597;1524;1539;115386;0
FIVE-гдр;D;20181101;000000;1539;1598.5;1513;1598.5;105747;0
FIVE-гдр;D;20181102;000000;1599;1655;1580.5;1614.5;88263;0
FIVE-гдр;D;20181106;000000;1599.5;1642.5;1599.5;1629.5;49552;0
FIVE-гдр;D;20181107;000000;1605.5;1663.5;1605.5;1640;74185;0
FIVE-гдр;D;20181108;000000;1636;1657.5;1610;1610;49827;0
FIVE-гдр;D;20181109;000000;1607;1629.5;1563;1610.5;101085;0
FIVE-гдр;D;20181112;000000;1620;1626;1560.5;1577.5;39350;0
FIVE-гдр;D;20181113;000000;1562;1615;1554;1554;62202;0
FIVE-гдр;D;20181114;000000;1559;1595;1521;1535.5;75920;0
FIVE-гдр;D;20181115;000000;1549.5;1605;1532.5;1583.5;64204;0
FIVE-гдр;D;20181116;000000;1576;1600;1547.5;1565;68248;0
FIVE-гдр;D;20181119;000000;1549;1599;1544.5;1558.5;51997;0
FIVE-гдр;D;20181120;000000;1567.5;1649.5;1495.5;1513.5;66965;0
FIVE-гдр;D;20181121;000000;1497.5;1564.5;1497.5;1558.5;50970;0
FIVE-гдр;D;20181122;000000;1535.5;1586.5;1535;1583;41631;0
FIVE-гдр;D;20181123;000000;1565;1606.5;1551.5;1606.5;81924;0
FIVE-гдр;D;20181126;000000;1595;1629;1535;1597;85403;0
FIVE-гдр;D;20181127;000000;1590;1656;1575.5;1656;60146;0
FIVE-гдр;D;20181128;000000;1657;1745;1655.5;1721.5;122681;0
FIVE-гдр;D;20181129;000000;1722;1795;1676.5;1710;174556;0
FIVE-гдр;D;20181130;000000;1767.5;1773.5;1678;1725;264971;0
FIVE-гдр;D;20181203;000000;1730;1790;1717;1742.5;116013;0
FIVE-гдр;D;20181204;000000;1742.5;1743.5;1645;1667.5;155737;0
FIVE-гдр;D;20181205;000000;1635;1660;1600.5;1619;238743;0
FIVE-гдр;D;20181206;000000;1618;1630;1585;1610.5;116567;0
FIVE-гдр;D;20181207;000000;1608.5;1673.5;1592;1635;159645;0
FIVE-гдр;D;20181210;000000;1628.5;1654.5;1584;1584;72008;0
FIVE-гдр;D;20181211;000000;1597.5;1599.5;1557.5;1577.5;76123;0
FIVE-гдр;D;20181212;000000;1583.5;1583.5;1557;1576;50999;0
FIVE-гдр;D;20181213;000000;1585.5;1633.5;1565.5;1618.5;85265;0
FIVE-гдр;D;20181214;000000;1600.5;1640;1593;1640;50975;0
FIVE-гдр;D;20181217;000000;1627.5;1660;1612;1656.5;59989;0
FIVE-гдр;D;20181218;000000;1630;1721.5;1623.5;1719.5;179412;0
FIVE-гдр;D;20181219;000000;1705;1779;1696;1774;110203;0
FIVE-гдр;D;20181220;000000;1753;1800;1685;1800;165759;0
FIVE-гдр;D;20181221;000000;1789.5;1805;1721;1805;149671;0
FIVE-гдр;D;20181224;000000;1805;1811;1700;1700;42535;0
FIVE-гдр;D;20181225;000000;1700;1701.5;1615;1646.5;45906;0
FIVE-гдр;D;20181226;000000;1640;1685;1640;1680;50850;0
FIVE-гдр;D;20181227;000000;1694;1710;1661.5;1691.5;84359;0
FIVE-гдр;D;20181228;000000;1708;1746.5;1700;1746.5;40967;0
FIVE-гдр;D;20181229;000000;1749.5;1750;1725;1725;6340;0
FIVE-гдр;D;20190103;000000;1749.5;1823;1672;1823;69643;0
FIVE-гдр;D;20190104;000000;1819.5;1874;1801.5;1868;92029;0
FIVE-гдр;D;20190108;000000;1865.5;1865.5;1802.5;1822;127595;0
