<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
AGRO-гдр;D;20160218;000000;1235;1258;1211;1235;10746;0
AGRO-гдр;D;20160219;000000;1249;1268;1240;1262;7395;0
AGRO-гдр;D;20160220;000000;1265;1290;1260;1265;3356;0
AGRO-гдр;D;20160222;000000;1261;1279;1250;1277;30958;0
AGRO-гдр;D;20160224;000000;1280;1311;1273;1295;20346;0
AGRO-гдр;D;20160225;000000;1307;1330;1280;1294;9588;0
AGRO-гдр;D;20160226;000000;1308;1308;1275;1286;11297;0
AGRO-гдр;D;20160229;000000;1282;1334;1282;1305;21126;0
AGRO-гдр;D;20160301;000000;1299;1300;1262;1269;18215;0
AGRO-гдр;D;20160302;000000;1265;1272;1242;1252;14814;0
AGRO-гдр;D;20160303;000000;1240;1273;1231;1245;6623;0
AGRO-гдр;D;20160304;000000;1236;1277;1235;1261;12414;0
AGRO-гдр;D;20160307;000000;1252;1294;1247;1274;6553;0
AGRO-гдр;D;20160309;000000;1286;1290;1252;1255;26451;0
AGRO-гдр;D;20160310;000000;1241;1249;1194;1219;22558;0
AGRO-гдр;D;20160311;000000;1215;1249;1182;1214;11377;0
AGRO-гдр;D;20160314;000000;1214;1229;1190;1199;12327;0
AGRO-гдр;D;20160315;000000;1210;1225;1197;1224;7113;0
AGRO-гдр;D;20160316;000000;1223;1235;1205;1219;6259;0
AGRO-гдр;D;20160317;000000;1200;1210;1163;1168;11536;0
AGRO-гдр;D;20160318;000000;1167;1200;1101;1200;12094;0
AGRO-гдр;D;20160321;000000;1200;1221;1200;1220;6276;0
AGRO-гдр;D;20160322;000000;1228;1240;1198;1208;6389;0
AGRO-гдр;D;20160323;000000;1209;1273;1201;1224;16947;0
AGRO-гдр;D;20160324;000000;1235;1255;1226;1235;11030;0
AGRO-гдр;D;20160325;000000;1229;1240;1222;1227;3131;0
AGRO-гдр;D;20160328;000000;1232;1235;1217;1234;4376;0
AGRO-гдр;D;20160329;000000;1226;1257;1215;1222;8391;0
AGRO-гдр;D;20160330;000000;1220;1227;1170;1177;12121;0
AGRO-гдр;D;20160331;000000;1197;1197;1140;1153;7319;0
AGRO-гдр;D;20160401;000000;1153;1170;1139;1145;4705;0
AGRO-гдр;D;20160404;000000;1156;1170;1140;1152;5696;0
AGRO-гдр;D;20160405;000000;1160;1202;1152;1198;16310;0
AGRO-гдр;D;20160406;000000;1195;1200;1175;1178;6469;0
AGRO-гдр;D;20160407;000000;1173;1191;1148;1173;8894;0
AGRO-гдр;D;20160408;000000;1171;1189;1144;1148;11494;0
AGRO-гдр;D;20160411;000000;1152;1155;1140;1140;2129;0
AGRO-гдр;D;20160412;000000;1145;1147;1101;1114;8404;0
AGRO-гдр;D;20160413;000000;1124;1137;1119;1132;5902;0
AGRO-гдр;D;20160414;000000;1137;1160;1137;1160;8428;0
AGRO-гдр;D;20160415;000000;1161;1177;1145;1150;2165;0
AGRO-гдр;D;20160418;000000;1146;1165;1146;1157;2222;0
AGRO-гдр;D;20160419;000000;1165;1171;1128;1137;3133;0
AGRO-гдр;D;20160420;000000;1134;1150;1128;1146;2515;0
AGRO-гдр;D;20160421;000000;1133;1158;1111;1115;14541;0
AGRO-гдр;D;20160422;000000;1120;1140;1076;1088;21692;0
AGRO-гдр;D;20160425;000000;1088;1125;1079;1080;17601;0
AGRO-гдр;D;20160426;000000;1096;1096;1068;1080;14332;0
AGRO-гдр;D;20160427;000000;1070;1078;1038;1057;16699;0
AGRO-гдр;D;20160428;000000;1060;1070;1016;1019;22446;0
AGRO-гдр;D;20160429;000000;1023;1033;1001;1010;18082;0
AGRO-гдр;D;20160504;000000;1012;1025;964;993;11948;0
AGRO-гдр;D;20160505;000000;998;1020;965;980;12056;0
AGRO-гдр;D;20160506;000000;966;991;945;950;33181;0
AGRO-гдр;D;20160510;000000;957;981;942;981;14893;0
AGRO-гдр;D;20160511;000000;980;980;926;940;37220;0
AGRO-гдр;D;20160512;000000;939;958;928;944;35911;0
AGRO-гдр;D;20160513;000000;942;958;921;925;32877;0
AGRO-гдр;D;20160516;000000;925;927;885;900;40270;0
AGRO-гдр;D;20160517;000000;902;945;888;945;34127;0
AGRO-гдр;D;20160518;000000;950;966;925;938;35619;0
AGRO-гдр;D;20160519;000000;938;954;923;942;18266;0
AGRO-гдр;D;20160520;000000;936;956;925;934;30889;0
AGRO-гдр;D;20160523;000000;948;948;905;910;23020;0
AGRO-гдр;D;20160524;000000;905;915;862;887;45987;0
AGRO-гдр;D;20160525;000000;887;888;851;859;32808;0
AGRO-гдр;D;20160526;000000;847;847;816;831;53962;0
AGRO-гдр;D;20160527;000000;834;867;831;867;33545;0
AGRO-гдр;D;20160530;000000;861;884;860;878;14782;0
AGRO-гдр;D;20160531;000000;883;883;846;860;45772;0
AGRO-гдр;D;20160601;000000;858;864;849;859;11828;0
AGRO-гдр;D;20160602;000000;860;865;847;850;11888;0
AGRO-гдр;D;20160603;000000;850;864;843;855;16054;0
AGRO-гдр;D;20160606;000000;854;860;833;857;20360;0
AGRO-гдр;D;20160607;000000;859;888;855;888;56535;0
AGRO-гдр;D;20160608;000000;895;902;880;880;49207;0
AGRO-гдр;D;20160609;000000;888;910;880;893;36141;0
AGRO-гдр;D;20160610;000000;891;902;864;885;21304;0
AGRO-гдр;D;20160614;000000;888;901;877;885;21293;0
AGRO-гдр;D;20160615;000000;883;904;876;903;25409;0
AGRO-гдр;D;20160616;000000;903;916;903;914;11076;0
AGRO-гдр;D;20160617;000000;915;917;885;908;20550;0
AGRO-гдр;D;20160620;000000;905;924;901;924;16730;0
AGRO-гдр;D;20160621;000000;931;966;922;958;35803;0
AGRO-гдр;D;20160622;000000;961;964;936;957;26881;0
AGRO-гдр;D;20160623;000000;962;982;955;958;20614;0
AGRO-гдр;D;20160624;000000;930;982;912;976;22638;0
AGRO-гдр;D;20160627;000000;973;989;961;967;9221;0
AGRO-гдр;D;20160628;000000;968;969;936;956;16778;0
AGRO-гдр;D;20160629;000000;956;956;931;935;9115;0
AGRO-гдр;D;20160630;000000;935;959;931;948;7917;0
AGRO-гдр;D;20160701;000000;950;961;935;952;7616;0
AGRO-гдр;D;20160704;000000;951;960;929;948;21141;0
AGRO-гдр;D;20160705;000000;948;963;943;951;21831;0
AGRO-гдр;D;20160706;000000;957;957;939;947;28797;0
AGRO-гдр;D;20160707;000000;955;955;940;943;7304;0
AGRO-гдр;D;20160708;000000;944;947;925;943;19089;0
AGRO-гдр;D;20160711;000000;948;950;934;948;8173;0
AGRO-гдр;D;20160712;000000;949;953;928;939;13906;0
AGRO-гдр;D;20160713;000000;936;942;887;899;76522;0
AGRO-гдр;D;20160714;000000;905;910;872;887;61697;0
AGRO-гдр;D;20160715;000000;889;900;872;897;25252;0
AGRO-гдр;D;20160718;000000;898;905;883;891;11161;0
AGRO-гдр;D;20160719;000000;890;893;875;886;31762;0
AGRO-гдр;D;20160720;000000;877;923;877;911;30149;0
AGRO-гдр;D;20160721;000000;918;930;901;920;36541;0
AGRO-гдр;D;20160722;000000;921;954;913;947;23674;0
AGRO-гдр;D;20160725;000000;954;963;934;941;13176;0
AGRO-гдр;D;20160726;000000;943;968;933;944;26433;0
AGRO-гдр;D;20160727;000000;942;952;922;940;24165;0
AGRO-гдр;D;20160728;000000;948;960;936;956;50887;0
AGRO-гдр;D;20160729;000000;962;972;948;955;20347;0
AGRO-гдр;D;20160801;000000;955;962;937;955;21584;0
AGRO-гдр;D;20160802;000000;955;958;941;947;6180;0
AGRO-гдр;D;20160803;000000;946;964;937;960;13320;0
AGRO-гдр;D;20160804;000000;958;962;939;950;26222;0
AGRO-гдр;D;20160805;000000;949;960;944;958;21026;0
AGRO-гдр;D;20160808;000000;952;955;927;941;33318;0
AGRO-гдр;D;20160809;000000;943;953;936;945;9220;0
AGRO-гдр;D;20160810;000000;945;956;941;949;18456;0
AGRO-гдр;D;20160811;000000;951;953;929;942;26775;0
AGRO-гдр;D;20160812;000000;943;955;939;944;16507;0
AGRO-гдр;D;20160815;000000;945;953;938;947;16311;0
AGRO-гдр;D;20160816;000000;955;955;930;940;39120;0
AGRO-гдр;D;20160817;000000;940;949;931;941;29377;0
AGRO-гдр;D;20160818;000000;941;948;935;940;8171;0
AGRO-гдр;D;20160819;000000;935;947;935;947;11164;0
AGRO-гдр;D;20160822;000000;947;956;940;956;18557;0
AGRO-гдр;D;20160823;000000;956;960;934;939;26987;0
AGRO-гдр;D;20160824;000000;938;943;920;927;38605;0
AGRO-гдр;D;20160825;000000;927;932;895;910;39862;0
AGRO-гдр;D;20160826;000000;913;913;880;900;74020;0
AGRO-гдр;D;20160829;000000;900;921;900;918;13194;0
AGRO-гдр;D;20160830;000000;918;925;895;908;29219;0
AGRO-гдр;D;20160831;000000;908;916;880;895;54287;0
AGRO-гдр;D;20160901;000000;899;899;862;885;41212;0
AGRO-гдр;D;20160902;000000;885;896;875;882;22521;0
AGRO-гдр;D;20160905;000000;889;889;862;873;27693;0
AGRO-гдр;D;20160906;000000;875;875;861;873;25137;0
AGRO-гдр;D;20160907;000000;874;880;868;874;21753;0
AGRO-гдр;D;20160908;000000;874;879;866;871;14075;0
AGRO-гдр;D;20160909;000000;870;888;861;880;19070;0
AGRO-гдр;D;20160912;000000;878;883;870;874;11852;0
AGRO-гдр;D;20160913;000000;880;880;851;868;25929;0
AGRO-гдр;D;20160914;000000;867;877;856;857;19100;0
AGRO-гдр;D;20160915;000000;860;868;845;854;12469;0
AGRO-гдр;D;20160916;000000;851;879;851;872;19776;0
AGRO-гдр;D;20160919;000000;873;873;849;854;14083;0
AGRO-гдр;D;20160920;000000;852;854;833;852;37995;0
AGRO-гдр;D;20160921;000000;851;855;830;846;43113;0
AGRO-гдр;D;20160922;000000;835;849;831;843;21788;0
AGRO-гдр;D;20160923;000000;845;874;844;869;32789;0
AGRO-гдр;D;20160926;000000;872;872;837;842;29839;0
AGRO-гдр;D;20160927;000000;840;846;831;835;8359;0
AGRO-гдр;D;20160928;000000;835;839;819;834;21290;0
AGRO-гдр;D;20160929;000000;829;833;808;830;27257;0
AGRO-гдр;D;20160930;000000;828;836;818;835;14651;0
AGRO-гдр;D;20161003;000000;833;834;816;824;5973;0
AGRO-гдр;D;20161004;000000;822;830;800;823;30829;0
AGRO-гдр;D;20161005;000000;821;846;819;825;44139;0
AGRO-гдр;D;20161006;000000;830;830;805;823;23736;0
AGRO-гдр;D;20161007;000000;817;838;810;823;12590;0
AGRO-гдр;D;20161010;000000;831;836;804;811;25416;0
AGRO-гдр;D;20161011;000000;811;830;801;830;33671;0
AGRO-гдр;D;20161012;000000;827;847;817;847;25146;0
AGRO-гдр;D;20161013;000000;850;871;848;856;25414;0
AGRO-гдр;D;20161014;000000;862;865;850;858;10161;0
AGRO-гдр;D;20161017;000000;870;870;847;859;7726;0
AGRO-гдр;D;20161018;000000;859;865;854;857;5397;0
AGRO-гдр;D;20161019;000000;856;860;836;841;18957;0
AGRO-гдр;D;20161020;000000;836;850;824;835;13024;0
AGRO-гдр;D;20161021;000000;835;849;821;826;7901;0
