Дата;Цена;Откр;Макс;Мин;Объём;Изм %
12082021;303.30;304.99;304.99;302.30;1.84M;-0.31%
13082021;303.48;302.90;304.25;302.40;1.64M;0.06%
16082021;304.20;302.86;304.70;302.00;1.92M;0.24%
17082021;308.87;304.12;310.00;303.37;3.96M;1.54%
18082021;310.15;309.79;312.58;307.82;4.52M;0.41%
19082021;308.30;309.50;309.68;304.20;5.76M;-0.60%
20082021;303.77;309.75;309.75;303.22;3.57M;-1.47%
23082021;306.76;306.00;307.64;304.51;1.87M;0.98%
24082021;303.79;306.82;308.03;302.20;2.97M;-0.97%
25082021;303.70;302.87;304.19;300.30;2.49M;-0.03%
26082021;302.64;303.00;304.40;301.36;2.28M;-0.35%
27082021;307.47;303.66;307.80;302.54;2.75M;1.60%
30082021;308.88;307.60;310.22;307.12;2.60M;0.46%
31082021;308.65;310.00;311.00;308.06;2.17M;-0.07%
01092021;313.23;308.10;313.56;308.00;2.14M;1.48%
02092021;309.30;314.00;314.34;309.24;2.28M;-1.25%
03092021;309.98;310.15;310.56;307.00;2.44M;0.22%
06092021;310.32;309.98;311.44;308.91;1.61M;0.11%
07092021;307.96;311.59;311.59;306.54;2.17M;-0.76%
08092021;313.29;307.96;314.17;305.00;3.33M;1.73%
09092021;309.28;312.99;312.99;308.69;3.01M;-1.28%
10092021;309.83;309.83;310.58;308.38;1.54M;0.18%
13092021;309.97;309.83;310.93;307.61;2.16M;0.05%
14092021;310.22;310.24;311.62;308.58;2.49M;0.08%
15092021;316.35;310.22;316.74;310.00;3.19M;1.98%
16092021;309.80;315.80;317.49;307.61;5.26M;-2.07%
17092021;311.52;308.55;313.47;308.27;1.97M;0.56%
20092021;308.30;310.78;310.78;307.87;3.27M;-1.03%
21092021;306.97;308.61;310.65;305.80;3.58M;-0.43%
22092021;310.01;307.84;311.32;306.26;2.92M;0.99%
23092021;310.38;312.15;312.70;308.00;1.85M;0.12%
24092021;308.77;310.32;310.32;307.26;1.57M;-0.52%
27092021;313.50;311.00;314.00;309.46;2.70M;1.53%
28092021;309.77;314.00;315.20;309.14;3.78M;-1.19%
29092021;309.44;309.02;311.37;308.32;2.27M;-0.11%
30092021;317.26;310.70;320.17;310.18;6.41M;2.53%
01102021;316.08;316.32;317.73;314.33;2.82M;-0.37%
04102021;319.34;315.00;322.79;313.83;7.59M;1.03%
05102021;333.23;321.48;334.33;316.66;9.83M;4.35%
06102021;336.30;335.00;345.92;331.20;8.29M;0.92%
07102021;339.39;338.08;343.63;336.50;5.22M;0.92%
08102021;343.43;339.81;344.39;338.51;2.41M;1.19%
11102021;356.00;347.91;357.00;345.73;8.14M;3.66%
12102021;346.61;354.86;356.21;346.50;7.90M;-2.64%
13102021;346.45;347.90;347.98;340.22;9.16M;-0.05%
14102021;345.30;350.06;351.30;342.91;7.30M;-0.33%
15102021;341.50;347.83;347.83;339.33;4.34M;-1.10%
18102021;333.03;339.67;339.67;331.62;7.34M;-2.48%
19102021;339.92;333.44;339.94;330.42;5.06M;2.07%
20102021;338.40;339.96;339.97;334.30;2.89M;-0.45%
21102021;334.25;338.00;338.58;332.23;2.57M;-1.23%
22102021;333.00;335.26;338.88;332.36;4.79M;-0.37%
25102021;338.51;333.50;339.69;331.00;4.23M;1.65%
26102021;337.87;337.05;339.84;334.00;4.78M;-0.19%
27102021;335.92;336.80;338.70;334.05;4.14M;-0.58%
28102021;329.60;334.30;338.33;327.25;6.60M;-1.88%
29102021;322.38;329.00;329.00;319.60;6.92M;-2.19%
01112021;332.99;323.23;332.99;322.59;10.11M;3.29%
02112021;331.51;332.60;334.73;328.60;5.48M;-0.44%
03112021;335.02;331.00;335.40;327.96;3.32M;1.06%
05112021;327.66;333.50;333.50;325.90;2.92M;-2.20%
08112021;325.52;327.87;330.47;323.37;3.29M;-0.65%
09112021;326.30;325.25;330.18;324.15;3.59M;0.24%
10112021;318.58;325.73;327.85;318.40;4.89M;-2.37%
11112021;324.15;318.65;325.40;317.22;3.76M;1.75%
12112021;316.70;325.08;325.10;310.65;10.56M;-2.30%
15112021;315.89;316.39;320.95;313.68;5.27M;-0.26%
16112021;310.58;316.00;317.12;308.28;6.77M;-1.68%
17112021;311.48;310.27;314.39;309.12;4.23M;0.29%
18112021;309.10;311.00;313.50;306.00;5.01M;-0.76%
19112021;302.00;310.64;311.76;299.00;8.88M;-2.30%
22112021;288.70;300.98;301.00;285.90;17.45M;-4.40%
23112021;303.95;288.00;304.00;280.37;13.18M;5.28%
24112021;298.89;305.00;306.91;295.44;8.97M;-1.66%
25112021;296.20;300.70;300.70;294.50;4.73M;-0.90%
26112021;286.00;290.11;291.54;284.63;10.40M;-3.44%
29112021;294.95;290.00;299.13;289.60;6.68M;3.13%
30112021;291.82;291.90;294.51;288.20;8.36M;-1.06%
01122021;296.30;294.71;300.75;294.71;8.52M;1.54%
02122021;297.87;298.40;299.96;293.30;4.84M;0.53%
03122021;295.51;298.40;299.85;293.50;3.62M;-0.79%
06122021;287.10;295.67;299.06;284.02;8.69M;-2.85%
07122021;288.40;287.03;291.25;281.38;12.32M;0.45%
08122021;280.69;288.41;295.74;275.36;17.39M;-2.67%
09122021;280.51;280.80;283.78;277.01;13.86M;-0.06%
10122021;279.43;281.17;283.50;276.75;10.20M;-0.39%
13122021;266.46;282.50;282.80;265.05;16.30M;-4.64%
14122021;269.87;265.74;270.29;248.02;18.81M;1.28%
15122021;271.27;269.88;272.72;265.52;9.51M;0.52%
16122021;278.41;272.91;281.75;272.16;14.00M;2.63%
17122021;278.82;277.70;279.49;275.22;7.19M;0.15%
20122021;274.09;277.77;277.77;270.57;8.47M;-1.70%
21122021;275.90;276.39;277.88;271.60;6.59M;0.66%
22122021;276.36;275.00;279.60;273.57;8.89M;0.17%
23122021;276.02;277.00;279.79;275.22;5.31M;-0.12%
24122021;275.96;276.80;277.84;273.13;3.91M;-0.02%
27122021;278.61;275.01;278.90;275.01;4.12M;0.96%
28122021;278.90;279.00;280.90;278.10;4.85M;0.10%
29122021;277.45;278.96;279.52;275.61;4.60M;-0.52%
30122021;279.00;277.45;279.97;275.66;7.46M;0.56%
