Дата;Цена;Откр;Макс;Мин;Объём;Изм %
12042021;489.00;495.40;495.40;484.80;2.24K;-0.69%
13042021;487.60;491.20;491.20;487.60;0.23K;-0.29%
14042021;491.40;487.80;492.40;487.80;2.20K;0.78%
15042021;483.00;489.00;491.20;483.00;0.98K;-1.71%
16042021;485.20;484.60;485.20;484.00;0.25K;0.46%
19042021;480.20;486.00;495.60;479.20;2.10K;-1.03%
20042021;482.40;482.80;485.20;479.80;2.11K;0.46%
21042021;481.00;481.00;481.20;480.00;0.24K;-0.29%
22042021;480.80;482.60;482.60;479.00;0.81K;-0.04%
23042021;481.00;480.80;481.00;477.80;2.66K;0.04%
26042021;481.20;480.00;482.60;474.00;2.54K;0.04%
27042021;479.60;484.20;487.20;477.00;2.11K;-0.33%
28042021;485.60;479.60;489.00;478.00;7.99K;1.25%
29042021;477.80;488.40;496.00;470.40;10.69K;-1.61%
30042021;470.00;475.00;476.00;469.40;4.03K;-1.63%
04052021;469.40;473.00;473.00;468.00;2.20K;-0.13%
05052021;473.80;472.40;473.80;469.60;0.47K;0.94%
06052021;467.40;476.80;477.00;466.60;1.06K;-1.35%
07052021;472.60;470.00;472.60;470.00;0.23K;1.11%
10052021;469.00;470.40;472.60;469.00;0.19K;-0.76%
11052021;466.60;469.80;469.80;466.60;0.43K;-0.51%
12052021;464.20;469.20;469.20;461.20;0.16K;-0.51%
13052021;460.00;466.80;466.80;458.20;3.81K;-0.90%
14052021;459.00;462.80;462.80;458.80;1.64K;-0.22%
17052021;455.40;457.40;458.00;455.20;1.44K;-0.78%
18052021;455.00;458.20;461.00;452.80;2.33K;-0.09%
19052021;451.80;457.80;457.80;451.60;0.73K;-0.70%
20052021;450.00;453.40;453.40;448.00;2.24K;-0.40%
21052021;451.00;452.80;452.80;448.20;2.35K;0.22%
24052021;454.00;453.60;454.00;448.60;1.78K;0.67%
25052021;460.00;454.20;460.00;454.20;2.27K;1.32%
26052021;457.00;457.40;457.40;454.80;2.88K;-0.65%
27052021;455.00;459.00;459.60;453.20;2.30K;-0.44%
28052021;458.00;452.40;463.40;452.40;2.29K;0.66%
31052021;459.20;460.80;461.20;458.20;0.44K;0.26%
01062021;455.60;460.60;460.60;455.20;2.22K;-0.78%
02062021;460.00;455.60;468.20;455.60;4.92K;0.97%
03062021;454.20;462.80;467.00;447.00;4.69K;-1.26%
04062021;454.20;457.40;457.60;452.80;0.42K;0.00%
07062021;455.20;457.60;457.60;451.80;0.51K;0.22%
08062021;450.80;452.60;452.60;449.00;2.26K;-0.97%
09062021;450.20;449.00;452.20;449.00;0.76K;-0.13%
10062021;456.20;450.40;456.20;450.40;0.97K;1.33%
11062021;454.00;456.20;464.40;453.00;3.45K;-0.48%
14062021;456.60;457.40;458.40;456.60;0.23K;0.57%
15062021;459.20;456.40;459.20;454.20;2.48K;0.57%
16062021;454.20;460.00;461.60;454.00;2.39K;-1.09%
17062021;459.00;456.20;459.00;454.00;2.26K;1.06%
18062021;456.40;459.00;459.00;456.40;0.26K;-0.57%
21062021;449.80;458.40;459.80;447.80;2.80K;-1.45%
22062021;455.40;447.20;461.40;447.00;2.30K;1.24%
23062021;458.80;458.00;459.00;456.20;0.52K;0.75%
24062021;455.80;456.40;459.00;451.40;0.81K;-0.65%
25062021;460.00;463.20;463.80;456.00;2.93K;0.92%
28062021;456.80;455.20;456.80;453.00;2.27K;-0.70%
29062021;455.20;456.20;458.40;454.20;0.78K;-0.35%
30062021;454.60;454.80;456.80;454.40;0.21K;-0.13%
01072021;456.40;457.40;458.20;456.40;0.34K;0.40%
02072021;458.00;459.60;459.80;456.80;2.33K;0.35%
05072021;471.20;458.00;475.00;457.40;2.27K;2.88%
06072021;478.00;460.40;485.00;460.40;3.31K;1.44%
07072021;478.40;477.80;485.00;477.80;0.96K;0.08%
08072021;470.00;481.20;481.40;470.00;2.55K;-1.76%
09072021;465.80;487.00;487.00;465.80;0.61K;-0.89%
12072021;465.20;471.80;471.80;465.20;0.67K;-0.13%
13072021;465.00;462.80;477.60;462.80;2.63K;-0.04%
14072021;467.20;467.40;467.40;463.40;0.24K;0.47%
15072021;463.20;465.00;466.60;459.40;0.29K;-0.86%
16072021;460.80;462.80;463.20;460.00;2.46K;-0.52%
19072021;453.80;460.80;476.00;448.60;3.14K;-1.52%
20072021;451.60;456.00;456.00;450.80;0.56K;-0.48%
21072021;457.20;457.00;457.20;455.20;0.10K;1.24%
22072021;456.80;457.20;459.80;455.20;2.25K;-0.09%
23072021;460.00;454.80;475.00;454.60;2.40K;0.70%
26072021;465.00;460.00;467.00;457.20;2.20K;1.09%
27072021;465.60;467.60;469.80;456.60;0.97K;0.13%
28072021;458.60;464.60;465.00;458.60;2.19K;-1.50%
29072021;458.60;462.40;462.40;458.20;0.23K;0.00%
30072021;461.60;458.00;461.60;455.60;2.60K;0.65%
02082021;457.80;461.80;461.80;453.20;2.24K;-0.82%
03082021;455.60;455.20;457.60;454.20;1.06K;-0.48%
04082021;455.00;457.20;458.60;455.00;1.87K;-0.13%
05082021;451.20;450.40;457.60;448.80;3.51K;-0.84%
06082021;449.00;450.40;450.40;447.40;0.21K;-0.49%
09082021;454.20;449.00;454.20;449.00;2.85K;1.16%
10082021;456.00;451.80;458.80;451.80;1.18K;0.40%
11082021;456.40;459.80;460.00;456.00;0.29K;0.09%
12082021;459.00;450.20;459.80;450.20;2.23K;0.57%
13082021;454.00;459.00;459.00;454.00;0.17K;-1.09%
16082021;453.80;454.00;457.00;452.20;2.40K;-0.04%
17082021;454.00;453.80;457.00;451.60;2.27K;0.04%
18082021;452.80;452.60;454.60;450.00;0.45K;-0.26%
19082021;443.80;451.80;451.80;443.80;0.91K;-1.99%
20082021;450.80;427.00;450.80;427.00;2.27K;1.58%
23082021;454.60;452.00;454.80;449.20;2.23K;0.84%
24082021;454.80;453.60;459.40;450.60;0.83K;0.04%
25082021;452.80;453.40;456.00;452.00;2.24K;-0.44%
26082021;451.00;446.40;458.20;446.20;0.71K;-0.40%
27082021;450.60;459.80;460.00;448.00;2.26K;-0.09%
30082021;435.00;448.40;452.40;435.00;7.91K;-3.46%
31082021;443.20;450.00;459.80;432.20;4.54K;1.89%
01092021;442.60;435.40;443.20;435.40;4.93K;-0.14%
02092021;445.20;445.60;452.40;440.00;2.91K;0.59%
03092021;446.00;459.20;459.20;439.00;0.42K;0.18%
06092021;447.00;444.00;447.00;440.40;1.12K;0.22%
07092021;443.80;445.60;445.60;441.60;2.35K;-0.72%
08092021;449.80;440.00;450.20;440.00;2.28K;1.35%
09092021;444.20;444.00;445.80;442.20;2.26K;-1.24%
10092021;445.00;442.40;445.00;439.20;2.35K;0.18%
13092021;441.80;435.60;445.80;435.60;0.53K;-0.72%
14092021;439.80;442.00;442.00;438.40;2.35K;-0.45%
15092021;438.40;436.00;441.00;436.00;0.26K;-0.32%
16092021;437.40;439.80;439.80;437.40;0.22K;-0.23%
17092021;437.60;437.80;439.60;436.00;3.19K;0.05%
20092021;430.40;436.20;438.20;429.20;2.97K;-1.65%
21092021;428.80;429.00;430.60;426.20;0.65K;-0.37%
22092021;429.00;430.40;432.80;425.00;2.41K;0.05%
23092021;431.80;429.20;431.80;428.20;0.18K;0.65%
24092021;432.80;429.40;434.80;429.40;2.37K;0.23%
27092021;435.00;425.20;440.00;425.20;1.77K;0.51%
28092021;432.80;435.00;435.00;431.20;0.20K;-0.51%
29092021;433.60;430.20;433.60;427.00;0.70K;0.18%
30092021;433.00;429.00;435.00;429.00;0.41K;-0.14%
01102021;432.60;434.80;438.40;432.40;2.34K;-0.09%
04102021;433.40;430.20;433.80;426.00;0.36K;0.18%
05102021;429.40;429.20;431.20;429.20;1.83K;-0.92%
06102021;427.20;434.00;434.00;427.00;0.38K;-0.51%
07102021;428.40;430.60;430.80;427.00;2.58K;0.28%
08102021;431.60;428.20;431.80;427.20;2.57K;0.75%
11102021;431.00;426.80;437.60;426.80;2.93K;-0.14%
12102021;429.40;427.00;431.00;427.00;1.73K;-0.37%
13102021;427.60;428.20;433.00;427.60;2.48K;-0.42%
14102021;433.40;430.60;434.00;428.40;2.38K;1.36%
15102021;430.00;435.00;435.00;427.40;2.39K;-0.78%
18102021;431.00;427.60;431.60;427.60;0.44K;0.23%
19102021;432.00;430.00;432.40;430.00;1.50K;0.23%
20102021;439.60;432.00;439.60;429.20;2.49K;1.76%
21102021;441.60;439.20;457.80;439.20;9.77K;0.45%
22102021;446.60;432.80;447.00;430.20;2.28K;1.13%
25102021;448.40;432.40;465.00;432.40;3.52K;0.40%
26102021;445.00;445.80;453.20;445.00;2.87K;-0.76%
27102021;449.80;458.00;469.20;448.40;6.73K;1.08%
28102021;450.00;450.40;456.20;447.60;8.33K;0.04%
29102021;440.00;449.60;454.60;439.60;3.50K;-2.22%
01112021;444.60;432.40;460.40;432.40;4.37K;1.05%
02112021;449.80;435.00;466.80;435.00;5.34K;1.17%
03112021;446.40;450.20;451.20;441.20;3.33K;-0.76%
05112021;445.40;449.60;449.80;445.40;4.69K;-0.22%
08112021;451.60;446.00;451.60;446.00;2.00K;1.39%
09112021;445.00;447.40;447.80;444.60;3.82K;-1.46%
10112021;451.00;446.60;453.00;446.60;4.09K;1.35%
11112021;450.00;435.00;451.80;435.00;3.54K;-0.22%
12112021;450.00;447.80;451.20;444.00;4.93K;0.00%
15112021;449.00;463.60;463.60;447.00;3.26K;-0.22%
16112021;448.60;458.80;458.80;446.80;4.46K;-0.09%
17112021;454.60;450.60;454.60;448.00;4.01K;1.34%
18112021;465.20;464.40;495.00;459.60;14.61K;2.33%
19112021;480.80;451.60;483.60;451.20;7.49K;3.35%
22112021;487.20;460.40;487.20;460.40;10.85K;1.33%
23112021;487.40;491.60;491.60;481.40;16.89K;0.04%
24112021;488.80;490.80;491.00;452.60;4.75K;0.29%
25112021;498.40;486.80;499.20;486.00;12.04K;1.96%
26112021;500.20;498.00;502.40;495.20;5.45K;0.36%
29112021;510.00;504.60;515.20;502.20;3.92K;1.96%
30112021;510.00;510.00;519.00;503.00;16.66K;0.00%
01122021;517.80;510.00;520.00;496.80;7.31K;1.53%
02122021;510.00;513.80;519.80;496.40;5.65K;-1.51%
03122021;510.20;517.60;518.60;504.40;6.04K;0.04%
06122021;515.00;519.60;520.00;485.40;4.47K;0.94%
07122021;530.60;506.00;539.80;505.60;3.40K;3.03%
08122021;532.80;529.20;535.60;510.00;7.10K;0.41%
09122021;523.80;506.80;529.60;506.60;2.79K;-1.69%
10122021;535.40;543.00;544.20;523.80;4.53K;2.21%
13122021;520.00;535.40;536.40;515.00;4.21K;-2.88%
14122021;520.00;501.40;526.60;501.00;3.88K;0.00%
15122021;529.40;524.40;534.60;523.40;3.45K;1.81%
16122021;541.20;519.60;549.00;519.60;3.16K;2.23%
17122021;534.40;535.00;541.60;530.00;3.46K;-1.26%
20122021;528.00;549.80;549.80;525.20;2.88K;-1.20%
21122021;530.40;521.80;536.60;521.60;3.36K;0.45%
22122021;530.00;529.60;531.40;524.40;2.94K;-0.08%
23122021;528.20;532.40;532.40;522.80;3.40K;-0.34%
24122021;528.00;526.60;534.00;526.60;3.13K;-0.04%
27122021;522.60;539.00;559.80;522.60;12.41K;-1.02%
28122021;527.20;536.20;536.20;525.40;3.05K;0.88%
29122021;526.40;525.60;530.20;525.20;8.39K;-0.15%
30122021;525.80;530.40;530.40;524.00;5.71K;-0.11%
