Дата;Цена;Откр;Макс;Мин;Объём;Изм %
02092020;222.57;228.56;228.75;220.85;77.85M;-2.23%
03092020;218.32;221.67;224.23;218.00;69.47M;-1.91%
04092020;222.21;218.00;222.50;216.75;70.67M;1.78%
07092020;221.32;221.50;224.20;220.50;59.33M;-0.40%
08092020;217.68;222.00;222.48;216.29;70.02M;-1.64%
09092020;218.00;217.01;218.88;216.80;48.06M;0.15%
10092020;220.60;218.24;222.15;215.79;71.20M;1.19%
11092020;221.07;221.46;223.15;219.75;45.69M;0.21%
14092020;227.37;222.31;227.54;222.13;62.91M;2.85%
15092020;231.50;228.22;231.95;227.39;61.91M;1.82%
16092020;231.06;231.72;232.60;230.15;39.61M;-0.19%
17092020;231.46;229.10;231.75;228.57;49.13M;0.17%
18092020;230.30;232.00;232.59;229.00;54.62M;-0.50%
21092020;226.25;229.88;230.07;223.49;70.30M;-1.76%
22092020;229.88;226.00;230.28;225.46;66.62M;1.60%
23092020;228.50;230.02;232.10;227.61;71.30M;-0.60%
24092020;228.17;227.63;231.10;225.75;82.00M;-0.14%
25092020;228.24;229.00;229.30;226.25;60.25M;0.03%
28092020;228.63;228.79;229.55;227.35;64.52M;0.17%
29092020;225.48;228.88;228.88;223.10;90.42M;-1.38%
30092020;229.14;224.50;230.75;223.25;78.60M;1.62%
01102020;227.23;229.08;229.90;226.86;77.83M;-0.83%
02102020;208.80;210.40;211.39;206.50;114.32M;-8.11%
05102020;208.89;209.65;210.69;207.72;45.60M;0.04%
06102020;211.18;209.00;212.99;208.35;87.53M;1.10%
07102020;210.60;211.30;212.66;209.03;62.05M;-0.27%
08102020;207.97;211.20;211.43;207.26;49.55M;-1.25%
09102020;205.38;208.47;208.96;204.40;65.52M;-1.25%
12102020;206.18;205.97;208.49;204.57;52.32M;0.39%
13102020;205.03;205.92;207.64;204.77;46.02M;-0.56%
14102020;207.83;205.06;208.00;204.78;46.84M;1.37%
15102020;203.85;207.46;207.57;201.95;76.50M;-1.92%
16102020;201.17;204.02;204.25;200.50;66.26M;-1.31%
19102020;202.78;201.55;204.00;201.55;47.42M;0.80%
20102020;209.54;203.00;209.76;202.50;80.92M;3.33%
21102020;210.33;210.04;213.25;208.90;82.51M;0.38%
22102020;210.21;209.58;211.53;207.84;46.86M;-0.06%
23102020;214.50;210.00;214.73;209.15;75.36M;2.04%
26102020;211.10;213.40;214.45;210.50;58.92M;-1.59%
27102020;207.64;211.50;212.29;206.66;61.08M;-1.64%
28102020;204.73;206.94;206.94;202.30;70.17M;-1.40%
29102020;205.58;206.50;207.33;203.64;91.51M;0.42%
30102020;200.99;203.62;204.84;200.61;83.66M;-2.23%
02112020;204.50;200.45;204.59;196.15;82.34M;1.75%
03112020;209.20;205.70;211.11;203.80;90.37M;2.30%
05112020;216.70;214.40;218.65;211.43;152.55M;3.59%
06112020;217.50;215.80;218.29;213.00;95.00M;0.37%
09112020;228.05;220.00;231.30;218.70;217.54M;4.85%
10112020;236.10;227.00;237.60;226.27;229.60M;3.53%
11112020;244.20;237.00;245.98;236.89;234.84M;3.43%
12112020;242.08;243.31;245.72;240.22;151.44M;-0.87%
13112020;242.99;242.01;244.14;238.62;106.15M;0.38%
16112020;247.99;244.14;248.73;244.00;113.95M;2.06%
17112020;245.70;248.00;249.84;243.41;94.92M;-0.92%
18112020;242.71;245.10;247.23;242.59;60.09M;-1.22%
19112020;240.27;242.50;243.49;237.34;97.14M;-1.01%
20112020;239.42;239.58;240.77;236.57;48.80M;-0.35%
23112020;239.70;240.45;243.87;238.52;74.83M;0.12%
24112020;247.33;241.65;247.85;239.57;84.52M;3.18%
25112020;251.91;248.00;252.20;246.55;133.40M;1.85%
26112020;250.10;252.30;252.88;247.44;79.92M;-0.72%
27112020;251.59;250.30;252.26;248.03;51.43M;0.60%
30112020;249.63;249.72;251.00;245.98;112.14M;-0.78%
01122020;260.81;250.75;260.99;249.80;132.07M;4.48%
02122020;264.06;260.05;264.99;258.80;93.45M;1.25%
03122020;263.14;264.50;264.63;260.85;62.24M;-0.35%
04122020;270.00;264.63;270.84;264.50;94.64M;2.61%
07122020;274.36;269.00;276.13;268.10;94.79M;1.61%
08122020;275.49;274.50;276.66;271.52;78.86M;0.41%
09122020;276.89;276.40;279.42;275.87;73.64M;0.51%
10122020;282.20;276.55;282.20;275.20;75.66M;1.92%
11122020;283.73;282.50;284.60;279.78;76.10M;0.54%
14122020;279.95;285.01;287.74;277.10;90.42M;-1.33%
15122020;278.70;278.53;283.76;276.07;84.19M;-0.45%
16122020;278.35;278.00;280.84;276.14;54.75M;-0.13%
17122020;278.50;279.81;285.16;276.54;92.14M;0.05%
18122020;270.16;277.22;277.40;268.52;99.27M;-2.99%
21122020;261.79;266.20;267.34;259.70;120.52M;-3.10%
22122020;262.04;259.55;267.42;257.05;105.49M;0.10%
23122020;270.10;262.25;270.29;260.22;67.94M;3.08%
24122020;269.32;271.98;272.82;267.13;42.61M;-0.29%
25122020;270.64;269.97;271.00;268.28;11.99M;0.49%
28122020;274.70;270.90;275.19;269.73;39.04M;1.50%
29122020;272.00;275.91;276.43;271.26;39.02M;-0.98%
30122020;271.65;272.49;274.24;270.12;31.53M;-0.13%
04012021;272.00;274.67;276.60;270.61;48.92M;0.13%
05012021;275.20;272.69;275.70;270.28;45.58M;1.18%
06012021;272.93;275.94;275.94;271.62;40.95M;-0.82%
08012021;283.64;275.11;283.99;275.11;88.93M;3.92%
11012021;289.49;282.86;292.95;279.48;112.35M;2.06%
12012021;289.99;290.88;296.07;286.70;78.96M;0.17%
13012021;283.78;291.01;292.46;283.10;67.56M;-2.14%
14012021;284.79;284.00;286.90;279.06;74.67M;0.36%
15012021;276.90;282.55;286.16;276.00;73.77M;-2.77%
18012021;279.79;275.72;281.30;272.95;73.94M;1.04%
19012021;278.19;280.98;282.80;276.42;56.00M;-0.57%
20012021;279.80;278.62;282.49;276.77;47.94M;0.58%
21012021;274.40;280.75;281.54;272.84;83.80M;-1.93%
22012021;268.25;273.00;273.30;266.78;87.01M;-2.24%
25012021;265.30;271.00;273.63;261.65;114.33M;-1.10%
26012021;269.34;262.70;269.57;262.61;75.23M;1.52%
27012021;265.50;270.07;273.80;265.02;100.09M;-1.43%
28012021;265.96;263.50;267.17;261.17;81.25M;0.17%
29012021;258.11;263.77;264.75;257.36;120.12M;-2.95%
01022021;263.80;260.00;264.06;258.73;63.13M;2.20%
02022021;263.15;265.00;268.39;263.05;79.53M;-0.25%
03022021;263.53;264.32;268.14;261.05;77.65M;0.14%
04022021;270.11;263.21;270.60;262.34;78.93M;2.50%
05022021;271.70;271.99;272.57;268.87;71.81M;0.59%
08022021;275.20;273.01;275.58;272.32;51.88M;1.29%
09022021;268.98;275.99;276.29;267.19;91.92M;-2.26%
10022021;265.90;269.28;270.99;265.20;63.09M;-1.15%
11022021;264.70;265.50;266.90;263.75;38.67M;-0.45%
12022021;266.00;264.00;266.44;258.55;81.66M;0.49%
15022021;271.81;268.49;271.87;267.07;56.95M;2.18%
16022021;270.90;272.30;272.80;268.27;63.10M;-0.33%
17022021;270.90;270.99;275.07;267.56;79.10M;0.00%
18022021;266.99;270.35;272.46;266.21;58.73M;-1.44%
19022021;271.34;266.12;272.81;264.19;59.27M;1.63%
20022021;270.51;271.00;271.00;269.02;8.76M;-0.31%
22022021;273.71;270.10;274.46;268.12;48.13M;1.18%
24022021;271.90;272.12;272.75;269.42;64.19M;-0.66%
25022021;270.71;273.60;276.48;270.65;79.72M;-0.44%
26022021;270.17;268.00;272.49;266.43;74.89M;-0.20%
01032021;273.58;273.00;274.73;271.13;35.96M;1.26%
02032021;279.10;271.89;280.00;271.60;71.57M;2.02%
03032021;278.01;281.70;283.83;277.63;64.28M;-0.39%
04032021;274.75;278.50;281.96;273.63;91.99M;-1.17%
05032021;277.50;276.00;278.98;272.76;83.55M;1.00%
09032021;285.79;278.80;286.38;277.56;72.79M;2.99%
10032021;282.24;285.24;288.00;281.00;55.16M;-1.24%
11032021;286.00;283.84;286.38;282.30;47.37M;1.33%
12032021;284.93;286.30;287.49;282.82;51.54M;-0.37%
15032021;292.74;286.05;292.92;285.28;67.81M;2.74%
16032021;292.33;293.06;293.88;288.61;53.92M;-0.14%
17032021;283.35;292.35;293.25;279.60;110.29M;-3.07%
18032021;279.25;284.04;285.79;278.24;74.13M;-1.45%
19032021;285.47;279.00;286.31;278.03;84.25M;2.23%
22032021;288.65;285.00;291.20;283.08;62.76M;1.11%
23032021;282.60;287.56;288.30;282.11;70.76M;-2.10%
24032021;285.79;283.40;288.00;282.25;46.41M;1.13%
25032021;286.66;286.50;287.03;283.85;35.22M;0.30%
26032021;291.22;288.63;292.75;288.32;56.07M;1.59%
29032021;293.30;289.72;294.09;289.26;43.68M;0.71%
30032021;293.25;294.86;295.72;291.50;38.81M;-0.02%
31032021;291.02;294.00;294.42;290.26;47.00M;-0.76%
01042021;290.24;292.00;294.72;288.43;51.60M;-0.27%
02042021;291.70;290.81;292.40;289.14;19.28M;0.50%
05042021;288.78;290.80;291.48;287.07;35.36M;-1.00%
06042021;281.50;289.00;289.43;281.37;77.53M;-2.52%
07042021;283.98;281.68;284.29;278.54;74.15M;0.88%
08042021;283.89;284.88;286.20;282.17;51.29M;-0.03%
09042021;281.07;283.47;283.79;280.09;40.03M;-0.99%
12042021;281.75;278.20;285.35;278.00;57.18M;0.24%
13042021;287.95;282.93;288.20;281.14;67.97M;2.20%
14042021;287.18;290.00;291.58;286.72;59.36M;-0.27%
15042021;283.72;281.50;285.19;280.87;88.05M;-1.20%
16042021;288.50;285.71;289.30;284.08;63.50M;1.68%
19042021;287.72;287.86;289.25;286.04;51.33M;-0.27%
20042021;287.42;288.90;290.92;286.59;63.20M;-0.10%
21042021;289.25;288.01;290.20;287.06;49.79M;0.64%
22042021;292.18;289.04;294.67;286.93;73.63M;1.01%
23042021;293.19;293.10;294.20;290.78;42.65M;0.35%
26042021;295.27;294.30;296.48;293.10;45.76M;0.71%
27042021;298.50;295.74;300.25;295.61;62.85M;1.09%
28042021;298.49;299.00;299.26;295.89;40.62M;-0.00%
29042021;297.10;301.00;301.84;294.79;57.08M;-0.47%
30042021;297.73;296.92;298.10;295.03;35.68M;0.21%
04052021;303.70;298.70;304.23;298.20;60.46M;2.01%
05052021;305.99;304.01;306.03;302.71;41.72M;0.75%
06052021;314.72;306.29;314.98;306.25;62.57M;2.85%
07052021;317.94;316.00;319.16;315.48;56.43M;1.02%
10052021;320.19;318.26;320.19;314.31;59.25M;0.71%
11052021;307.16;303.00;309.48;301.00;79.95M;-4.07%
12052021;302.02;307.39;309.24;302.00;56.14M;-1.67%
13052021;306.74;302.11;306.86;299.33;57.72M;1.56%
14052021;304.10;308.20;308.24;302.33;26.86M;-0.86%
17052021;303.94;303.50;305.24;301.01;28.38M;-0.05%
18052021;305.78;305.01;306.62;303.33;35.50M;0.61%
19052021;297.00;304.38;304.88;295.10;71.75M;-2.87%
20052021;296.72;297.94;298.37;293.00;58.51M;-0.09%
21052021;301.23;296.85;302.98;294.90;51.42M;1.52%
24052021;300.70;302.02;304.75;299.59;30.83M;-0.18%
25052021;306.80;301.77;307.40;301.57;37.55M;2.03%
26052021;307.01;307.84;309.50;305.33;35.36M;0.07%
27052021;312.72;306.39;313.90;305.72;70.75M;1.86%
28052021;309.56;313.30;314.00;309.06;35.48M;-1.01%
31052021;310.79;309.30;312.60;308.82;23.68M;0.40%
01062021;311.60;312.60;314.17;310.03;37.66M;0.26%
02062021;313.98;311.60;314.00;310.61;27.01M;0.76%
03062021;312.41;314.81;315.71;309.87;34.55M;-0.50%
04062021;310.94;313.00;313.00;307.60;37.13M;-0.47%
07062021;315.53;310.03;316.00;308.57;40.20M;1.48%
08062021;314.83;315.29;316.18;312.50;34.94M;-0.22%
09062021;314.78;315.00;315.90;312.90;25.15M;-0.02%
10062021;314.62;314.87;316.58;313.76;29.21M;-0.05%
11062021;313.00;314.88;315.08;312.50;21.92M;-0.51%
14062021;314.12;313.48;314.87;310.40;25.52M;0.36%
15062021;312.51;314.14;315.60;312.40;29.74M;-0.51%
16062021;311.61;312.50;314.54;311.03;38.25M;-0.29%
17062021;313.90;311.00;315.42;310.46;44.32M;0.73%
18062021;309.30;312.90;313.82;308.13;62.46M;-1.47%
21062021;310.40;308.47;310.40;306.56;36.13M;0.36%
22062021;309.73;310.79;311.17;308.13;23.54M;-0.22%
23062021;309.79;310.45;312.00;308.69;24.83M;0.02%
24062021;310.00;309.80;311.20;308.84;19.73M;0.07%
25062021;311.81;310.58;312.50;309.82;22.60M;0.58%
28062021;309.48;311.77;312.06;309.13;19.46M;-0.75%
29062021;306.10;308.70;309.23;303.66;33.94M;-1.09%
30062021;306.45;306.19;306.91;303.34;31.55M;0.11%
01072021;305.78;306.00;307.35;305.00;19.99M;-0.22%
02072021;307.39;305.52;308.37;304.71;28.91M;0.53%
05072021;307.00;307.81;308.11;304.80;16.51M;-0.13%
06072021;303.34;307.32;307.59;302.37;32.69M;-1.19%
07072021;304.06;303.98;306.20;302.85;22.68M;0.24%
08072021;302.63;303.00;304.30;300.62;30.77M;-0.47%
09072021;303.56;302.70;304.10;301.22;20.53M;0.31%
12072021;306.23;303.55;306.27;301.52;25.30M;0.88%
13072021;303.00;306.81;307.22;302.11;21.27M;-1.05%
14072021;301.50;302.70;303.69;300.74;23.97M;-0.50%
15072021;301.72;301.13;303.50;299.77;21.11M;0.07%
16072021;298.85;302.05;304.78;298.57;34.53M;-0.95%
19072021;291.46;298.00;298.36;290.03;41.32M;-2.47%
20072021;296.10;292.33;296.80;292.30;35.59M;1.59%
21072021;294.86;296.00;296.94;293.54;17.54M;-0.42%
22072021;297.27;295.77;298.17;294.43;20.34M;0.82%
23072021;296.38;297.49;298.69;295.04;14.97M;-0.30%
26072021;303.34;294.00;303.68;291.98;34.02M;2.35%
27072021;299.71;302.66;304.59;299.38;38.61M;-1.20%
28072021;302.90;300.43;302.98;300.00;27.01M;1.06%
29072021;303.12;304.13;305.27;303.03;28.04M;0.07%
30072021;305.59;302.48;306.67;301.12;49.73M;0.81%
02082021;306.51;306.23;308.63;306.06;31.59M;0.30%
03082021;309.89;306.31;309.89;306.25;33.93M;1.10%
04082021;311.10;310.26;312.00;309.25;30.93M;0.39%
05082021;315.82;311.02;315.91;310.82;37.33M;1.52%
06082021;319.15;316.20;320.00;315.31;54.14M;1.05%
09082021;326.91;318.59;328.30;317.62;72.07M;2.43%
10082021;330.11;328.05;331.29;326.97;41.54M;0.98%
11082021;329.90;330.70;330.98;326.21;34.45M;-0.06%
12082021;328.57;330.00;330.64;327.30;21.00M;-0.40%
13082021;328.68;328.60;330.27;327.31;18.82M;0.03%
16082021;329.36;327.59;330.52;327.13;23.95M;0.21%
17082021;334.50;329.00;335.70;328.55;42.47M;1.56%
18082021;334.90;336.00;338.99;333.26;36.36M;0.12%
19082021;332.69;333.50;334.00;329.10;46.18M;-0.66%
20082021;325.67;332.02;333.27;325.17;36.39M;-2.11%
23082021;329.22;327.85;329.81;326.55;20.61M;1.09%
24082021;324.83;330.43;331.22;323.32;35.76M;-1.33%
25082021;324.57;324.30;325.32;321.26;28.11M;-0.08%
26082021;322.54;324.03;325.55;320.58;27.53M;-0.63%
27082021;327.41;323.71;327.50;321.80;27.85M;1.51%
30082021;328.28;328.43;329.38;326.51;20.40M;0.27%
31082021;327.94;328.50;330.48;327.30;32.46M;-0.10%
01092021;334.57;328.87;334.64;328.03;30.70M;2.02%
02092021;329.00;334.67;334.91;328.77;31.61M;-1.66%
03092021;329.71;329.47;330.53;326.62;29.63M;0.22%
06092021;329.37;330.00;331.45;328.50;17.49M;-0.10%
07092021;325.96;329.82;330.73;324.64;24.45M;-1.04%
08092021;331.70;325.96;332.74;322.84;47.84M;1.76%
09092021;326.01;330.40;330.40;325.69;29.96M;-1.72%
10092021;326.25;328.01;328.43;325.21;17.53M;0.07%
13092021;327.41;327.01;328.14;324.01;24.37M;0.36%
14092021;326.48;327.45;328.84;325.48;22.51M;-0.28%
15092021;333.51;326.46;334.60;326.46;43.83M;2.15%
16092021;326.99;333.04;334.50;324.91;62.50M;-1.95%
17092021;329.56;326.90;331.73;325.70;54.13M;0.79%
20092021;326.92;327.01;328.85;325.00;31.83M;-0.80%
21092021;323.25;328.44;329.48;322.39;47.77M;-1.12%
22092021;327.80;325.28;328.90;322.50;38.20M;1.41%
23092021;327.02;328.94;329.40;325.13;27.07M;-0.24%
24092021;325.44;326.08;326.23;323.62;24.58M;-0.48%
27092021;331.68;326.39;332.46;326.09;34.41M;1.92%
28092021;329.30;332.07;334.48;328.32;52.54M;-0.72%
29092021;328.43;329.09;330.45;327.15;27.65M;-0.26%
30092021;340.99;329.98;342.20;329.45;83.62M;3.82%
01102021;338.48;339.21;339.94;336.08;37.69M;-0.74%
04102021;345.85;337.90;349.31;336.22;60.13M;2.18%
05102021;363.20;346.78;365.00;344.90;86.82M;5.02%
06102021;364.28;366.00;375.48;359.35;95.80M;0.30%
07102021;368.93;367.69;374.00;365.88;49.56M;1.28%
08102021;373.01;370.00;374.55;368.00;31.05M;1.11%
11102021;387.60;375.00;388.11;375.00;66.70M;3.91%
12102021;377.79;385.88;386.86;376.72;51.67M;-2.53%
13102021;378.80;378.86;380.91;370.81;54.69M;0.27%
14102021;376.09;382.00;383.13;374.57;36.36M;-0.72%
15102021;371.82;377.92;378.41;370.43;37.37M;-1.14%
18102021;364.60;369.35;369.91;363.75;38.23M;-1.94%
19102021;373.18;366.14;373.40;361.50;40.03M;2.35%
20102021;370.16;371.83;371.97;367.10;27.54M;-0.81%
21102021;364.60;368.20;371.14;363.20;24.50M;-1.50%
22102021;364.37;364.00;370.39;362.37;26.38M;-0.06%
25102021;369.99;366.20;371.70;361.68;35.64M;1.54%
26102021;372.16;369.89;374.63;365.66;41.83M;0.59%
27102021;371.36;371.00;374.00;366.51;36.45M;-0.21%
28102021;365.36;370.50;374.92;362.32;53.89M;-1.62%
29102021;356.14;364.34;364.34;352.68;53.54M;-2.52%
01112021;370.96;356.15;371.47;356.14;55.13M;4.16%
02112021;370.70;371.00;374.00;367.20;37.72M;-0.07%
03112021;370.13;370.00;370.50;365.03;30.88M;-0.15%
05112021;360.21;366.99;367.56;358.50;39.23M;-2.68%
08112021;358.39;362.57;363.97;355.60;39.74M;-0.51%
09112021;357.44;358.41;364.58;355.60;41.72M;-0.27%
10112021;348.65;356.70;358.80;348.00;46.56M;-2.46%
11112021;356.24;350.11;357.89;347.22;42.92M;2.18%
12112021;347.59;356.24;356.37;339.68;100.68M;-2.43%
15112021;344.39;349.24;352.80;342.76;59.97M;-0.92%
16112021;337.91;345.99;346.47;336.01;61.97M;-1.88%
17112021;339.89;338.49;343.57;336.60;49.77M;0.59%
18112021;336.93;338.97;343.12;333.50;47.12M;-0.87%
19112021;327.56;339.37;339.99;325.70;67.11M;-2.78%
22112021;309.15;326.05;326.39;306.67;144.39M;-5.62%
23112021;326.84;306.28;327.01;300.10;144.89M;5.72%
24112021;321.22;328.00;329.97;317.35;77.92M;-1.72%
25112021;317.29;322.35;322.96;316.11;44.08M;-1.22%
26112021;304.42;307.14;312.00;303.22;90.70M;-4.06%
29112021;316.57;311.11;322.15;309.42;82.63M;3.99%
30112021;315.00;311.00;318.58;310.09;98.21M;-0.50%
01122021;324.40;321.30;329.44;319.51;69.95M;2.98%
02122021;326.80;325.40;329.00;320.54;61.45M;0.74%
03122021;320.66;327.60;328.95;318.40;43.11M;-1.88%
06122021;307.50;322.00;324.16;304.18;99.69M;-4.10%
07122021;309.79;307.14;313.03;300.50;154.17M;0.74%
08122021;296.95;310.99;316.88;291.57;241.04M;-4.14%
09122021;300.40;297.49;304.94;292.50;133.93M;1.16%
10122021;297.44;300.50;304.28;294.43;82.05M;-0.99%
13122021;280.64;298.23;300.99;280.08;146.31M;-5.65%
14122021;284.90;280.20;286.09;261.50;176.48M;1.52%
15122021;286.65;284.90;287.79;279.44;87.52M;0.61%
16122021;295.89;287.70;298.70;286.20;134.81M;3.22%
17122021;294.90;295.00;296.73;291.61;109.77M;-0.33%
20122021;288.40;293.11;293.11;285.63;79.68M;-2.20%
21122021;291.70;289.80;293.40;286.76;64.93M;1.14%
22122021;294.00;291.80;297.23;289.23;63.86M;0.79%
23122021;292.80;294.68;298.10;291.26;55.53M;-0.41%
24122021;293.89;292.92;294.18;289.00;37.67M;0.37%
27122021;295.68;294.76;296.00;293.37;35.73M;0.61%
28122021;295.00;295.84;297.55;294.18;37.86M;-0.23%
29122021;293.51;295.05;295.55;291.33;37.67M;-0.51%
30122021;293.49;293.60;294.89;291.52;42.57M;-0.01%
