Дата;Цена;Откр;Макс;Мин;Объём;Изм %
24092019;50.64;51.10;51.10;50.63;44.00K;-0.35%
25092019;50.80;50.51;51.02;50.26;113.82K;0.32%
26092019;51.23;51.20;51.33;50.79;217.73K;0.85%
27092019;51.23;51.30;51.44;50.87;81.61K;0.00%
30092019;51.05;51.43;51.44;50.77;151.68K;-0.35%
01102019;51.16;51.29;51.44;50.08;160.61K;0.22%
02102019;51.01;51.22;51.47;50.80;148.91K;-0.29%
03102019;50.50;50.43;51.25;50.10;137.16K;-1.00%
04102019;50.35;50.85;50.85;50.21;45.09K;-0.30%
07102019;49.94;50.20;50.48;49.85;80.21K;-0.81%
08102019;49.86;50.06;50.24;49.83;38.22K;-0.16%
09102019;49.89;49.98;50.19;49.89;33.93K;0.06%
10102019;49.89;49.95;50.02;49.85;29.73K;0.00%
11102019;49.56;49.95;50.22;49.50;54.32K;-0.66%
14102019;49.36;49.50;49.99;49.20;98.33K;-0.40%
15102019;49.36;49.66;49.66;48.01;104.90K;0.00%
16102019;49.30;49.01;49.77;49.01;123.45K;-0.12%
17102019;50.92;49.11;51.23;49.07;351.17K;3.29%
18102019;51.12;51.00;51.25;50.11;93.48K;0.39%
21102019;51.30;50.88;51.51;50.58;151.13K;0.35%
22102019;51.88;51.28;52.00;50.85;137.17K;1.13%
23102019;51.63;52.00;52.00;51.31;137.19K;-0.48%
24102019;51.01;51.32;51.49;50.32;195.46K;-1.20%
25102019;50.90;50.71;51.01;50.03;114.66K;-0.22%
28102019;51.18;50.99;51.40;50.61;51.65K;0.55%
29102019;50.77;51.18;51.20;50.10;284.43K;-0.80%
30102019;51.05;50.70;51.70;50.51;155.91K;0.55%
31102019;50.96;50.78;51.24;50.58;141.26K;-0.18%
01112019;50.63;51.10;51.10;50.26;108.63K;-0.65%
05112019;50.46;50.78;51.18;50.32;115.09K;-0.34%
06112019;50.45;50.53;50.73;50.34;85.37K;-0.02%
07112019;51.21;50.79;51.24;50.39;134.76K;1.51%
08112019;51.10;50.72;51.50;50.70;88.52K;-0.21%
11112019;51.14;50.80;51.48;50.75;91.23K;0.08%
12112019;51.13;51.14;51.43;50.95;90.08K;-0.02%
13112019;50.96;50.90;51.24;50.71;53.26K;-0.33%
14112019;50.44;51.05;51.05;50.40;85.44K;-1.02%
15112019;50.58;50.40;50.60;50.30;147.59K;0.28%
18112019;50.74;50.64;50.94;50.40;95.24K;0.32%
19112019;50.73;50.74;50.93;50.58;68.55K;-0.02%
20112019;50.70;50.87;50.98;50.56;152.46K;-0.06%
21112019;50.49;50.84;50.84;50.32;81.61K;-0.41%
22112019;50.26;50.35;50.72;49.88;133.19K;-0.46%
25112019;50.60;50.20;50.99;50.04;87.79K;0.68%
26112019;50.85;50.35;51.00;50.35;108.51K;0.49%
27112019;50.79;50.30;51.00;50.30;293.07K;-0.12%
28112019;50.97;50.75;51.00;50.65;167.33K;0.35%
29112019;50.92;51.05;51.39;50.73;162.96K;-0.10%
02122019;50.96;50.55;51.50;50.55;105.41K;0.08%
03122019;50.50;50.85;51.33;50.50;130.28K;-0.90%
04122019;50.28;50.44;50.93;50.23;97.91K;-0.44%
05122019;50.29;50.22;50.69;50.22;167.01K;0.02%
06122019;50.38;50.29;50.55;50.21;77.57K;0.18%
09122019;50.22;50.40;50.60;50.05;121.97K;-0.32%
10122019;50.18;50.26;50.97;50.00;174.77K;-0.08%
11122019;50.65;50.22;50.65;49.86;503.36K;0.94%
12122019;50.77;50.18;50.98;50.18;613.37K;0.24%
13122019;50.89;50.99;51.09;50.55;323.50K;0.24%
16122019;50.52;51.04;51.25;50.22;442.35K;-0.73%
17122019;50.61;50.56;50.80;50.26;239.68K;0.18%
18122019;50.80;50.80;51.21;50.45;334.49K;0.38%
19122019;50.39;50.52;50.97;50.01;818.83K;-0.81%
20122019;50.69;50.54;50.73;50.30;335.02K;0.60%
23122019;50.88;50.56;50.98;50.10;269.67K;0.37%
24122019;50.72;50.98;50.98;50.52;119.66K;-0.31%
25122019;50.70;50.87;50.99;50.51;172.58K;-0.04%
26122019;51.40;50.73;51.99;50.61;660.00K;1.38%
27122019;53.50;51.55;53.90;51.55;427.92K;4.09%
30122019;56.30;53.43;56.99;53.13;1.19M;5.23%
03012020;56.30;56.40;57.99;55.13;425.64K;0.00%
06012020;55.00;56.49;57.98;54.59;244.92K;-2.31%
08012020;54.91;55.49;55.90;54.01;436.19K;-0.16%
09012020;55.17;55.19;55.30;54.02;283.97K;0.47%
10012020;55.31;55.08;56.60;54.78;573.17K;0.25%
13012020;56.08;55.10;56.49;55.10;479.95K;1.39%
14012020;56.10;55.93;56.50;55.67;386.62K;0.04%
15012020;55.80;55.70;56.36;55.21;572.62K;-0.53%
16012020;55.99;55.98;56.14;55.71;158.77K;0.34%
17012020;55.89;56.00;56.21;55.50;438.42K;-0.18%
20012020;57.80;56.74;58.70;56.73;1.36M;3.42%
21012020;57.63;58.49;58.61;57.40;424.96K;-0.29%
22012020;56.56;57.01;58.60;56.50;668.44K;-1.86%
23012020;56.31;56.56;57.28;56.00;389.77K;-0.44%
24012020;56.18;56.98;56.98;56.11;205.93K;-0.23%
27012020;55.85;56.00;56.95;54.37;1.50M;-0.59%
28012020;56.15;56.14;56.40;55.51;237.43K;0.54%
29012020;56.60;56.10;56.92;56.07;212.76K;0.80%
30012020;56.85;56.51;57.40;56.04;224.75K;0.44%
31012020;56.03;57.49;57.49;55.80;292.90K;-1.44%
03022020;56.13;56.14;56.46;55.70;576.95K;0.18%
04022020;56.51;56.40;56.80;54.80;206.66K;0.68%
05022020;56.71;56.93;57.05;56.11;197.57K;0.35%
06022020;56.71;56.28;57.10;56.28;144.66K;0.00%
07022020;56.11;56.71;57.34;56.11;262.95K;-1.06%
10022020;56.65;56.49;56.90;56.12;224.52K;0.96%
11022020;56.84;56.95;57.19;56.17;163.66K;0.34%
12022020;56.85;56.92;57.06;55.56;299.08K;0.02%
13022020;57.98;56.69;58.47;56.12;573.12K;1.99%
14022020;58.35;58.40;58.97;57.80;228.58K;0.64%
17022020;58.45;58.35;58.76;57.04;221.16K;0.17%
18022020;57.93;58.71;58.77;57.44;170.41K;-0.89%
19022020;57.73;57.60;59.60;57.45;201.32K;-0.35%
20022020;58.00;57.99;58.76;57.82;234.35K;0.47%
21022020;57.63;58.00;58.00;57.10;240.80K;-0.64%
25022020;56.40;56.63;57.28;56.00;447.79K;-2.13%
26022020;55.60;56.00;56.52;54.80;396.06K;-1.42%
27022020;53.08;55.00;55.74;53.06;420.52K;-4.53%
28022020;51.62;51.38;51.85;49.10;826.44K;-2.75%
02032020;52.52;52.00;54.70;51.63;484.25K;1.74%
03032020;53.23;53.57;53.96;52.65;402.73K;1.35%
04032020;53.50;52.51;56.00;52.40;176.94K;0.51%
05032020;53.33;54.50;54.73;53.31;253.98K;-0.32%
06032020;51.54;53.00;53.13;51.03;279.39K;-3.36%
10032020;49.51;47.04;51.00;44.73;595.30K;-3.94%
11032020;48.25;49.12;50.99;48.01;499.93K;-2.54%
12032020;45.97;48.50;48.61;44.00;670.13K;-4.73%
13032020;45.40;45.00;47.12;45.00;798.87K;-1.24%
16032020;43.57;44.00;45.99;43.02;377.11K;-4.03%
17032020;44.50;44.00;45.74;43.51;394.60K;2.13%
18032020;38.87;44.50;45.48;38.86;852.35K;-12.65%
19032020;41.06;39.49;41.52;39.00;493.09K;5.63%
20032020;40.77;42.30;44.40;40.77;478.14K;-0.71%
23032020;41.07;40.00;42.17;39.50;415.71K;0.74%
24032020;42.70;41.89;44.09;41.89;200.50K;3.97%
25032020;43.64;43.55;46.00;43.00;278.12K;2.20%
26032020;43.82;44.51;45.38;40.65;95.35K;0.41%
27032020;43.40;44.44;44.44;43.30;122.51K;-0.96%
30032020;42.61;43.00;43.59;40.71;208.89K;-1.82%
31032020;43.10;42.71;44.00;42.71;308.79K;1.15%
01042020;43.31;43.00;43.75;42.62;144.77K;0.49%
02042020;43.40;44.20;44.48;43.20;365.22K;0.21%
03042020;43.50;43.98;43.98;42.50;304.80K;0.23%
06042020;44.70;44.10;45.30;42.64;323.62K;2.76%
07042020;46.95;45.29;52.46;44.26;764.03K;5.03%
08042020;46.80;46.03;48.00;46.03;383.01K;-0.32%
09042020;45.79;46.20;55.18;42.20;2.21M;-2.16%
10042020;44.86;45.79;45.97;44.40;1.11M;-2.03%
13042020;43.75;45.00;45.00;43.43;559.70K;-2.47%
14042020;43.71;43.77;44.68;43.50;376.19K;-0.09%
15042020;42.41;43.49;44.19;41.76;569.86K;-2.97%
16042020;41.80;42.06;43.28;41.75;431.17K;-1.44%
17042020;42.20;41.91;42.98;41.91;190.79K;0.96%
20042020;41.75;42.11;43.33;41.47;354.55K;-1.07%
21042020;40.57;41.51;41.91;40.49;583.18K;-2.83%
22042020;41.01;40.94;41.85;40.35;588.19K;1.08%
23042020;41.23;41.83;41.83;41.10;370.38K;0.54%
24042020;40.91;41.01;41.49;40.81;277.69K;-0.78%
27042020;41.01;41.00;41.35;40.73;261.22K;0.24%
28042020;41.18;40.90;41.49;40.50;709.46K;0.41%
29042020;41.67;41.20;41.70;41.00;510.78K;1.19%
30042020;41.45;42.00;42.30;41.01;523.88K;-0.53%
04052020;40.92;41.04;41.33;40.90;555.46K;-1.28%
05052020;41.08;41.02;42.39;41.01;298.02K;0.39%
06052020;40.82;41.03;41.40;40.61;558.88K;-0.63%
07052020;40.60;40.62;40.96;40.54;466.16K;-0.54%
08052020;40.21;40.80;40.87;40.10;362.56K;-0.96%
12052020;39.94;40.39;40.39;39.76;567.04K;-0.67%
13052020;39.92;39.94;40.79;39.50;378.77K;-0.05%
14052020;39.60;39.90;40.22;39.46;284.50K;-0.80%
15052020;39.68;39.98;40.74;39.00;377.05K;0.20%
18052020;40.15;40.10;40.36;39.70;182.59K;1.18%
19052020;39.90;40.40;40.44;39.86;703.01K;-0.62%
20052020;40.14;40.00;40.19;39.92;476.11K;0.60%
21052020;40.03;40.00;40.20;39.95;409.42K;-0.27%
22052020;39.96;40.03;40.03;39.87;276.81K;-0.17%
25052020;39.94;40.00;40.49;39.89;630.04K;-0.05%
26052020;40.29;40.30;41.39;40.04;1.65M;0.88%
27052020;40.72;40.49;41.10;39.94;1.06M;1.07%
28052020;41.04;41.00;41.04;40.50;1.05M;0.79%
29052020;40.45;41.00;41.10;40.20;402.42K;-1.44%
01062020;40.07;41.00;41.38;40.00;1.63M;-0.94%
02062020;40.50;40.30;40.75;40.06;856.00K;1.07%
03062020;40.74;40.97;40.97;40.58;1.09M;0.59%
04062020;40.60;40.93;41.35;40.40;1.07M;-0.34%
05062020;41.10;40.80;41.50;40.55;1.21M;1.23%
08062020;43.09;41.20;44.00;41.20;1.66M;4.84%
09062020;43.71;43.43;44.70;43.30;1.47M;1.44%
10062020;43.31;43.99;44.23;43.20;687.42K;-0.92%
11062020;42.20;43.12;43.99;41.58;1.10M;-2.56%
15062020;41.64;42.04;42.04;38.60;971.06K;-1.33%
16062020;42.73;42.00;43.38;42.00;734.67K;2.62%
17062020;42.20;42.80;43.20;41.83;348.34K;-1.24%
18062020;41.91;42.10;42.45;41.40;395.55K;-0.69%
19062020;42.05;42.11;42.89;41.66;353.47K;0.33%
22062020;41.82;41.90;42.29;41.76;152.16K;-0.55%
23062020;42.18;41.67;42.50;41.67;320.10K;0.86%
25062020;41.67;41.80;41.93;41.12;296.03K;-1.21%
26062020;41.30;41.80;42.09;41.01;281.38K;-0.89%
29062020;40.90;41.20;41.88;40.80;447.83K;-0.97%
30062020;40.70;41.19;41.19;40.53;455.67K;-0.49%
02072020;40.78;40.91;41.00;40.74;371.73K;0.20%
03072020;41.08;40.75;41.10;40.70;265.09K;0.74%
06072020;41.20;41.10;41.59;40.95;284.05K;0.29%
07072020;41.10;41.44;41.44;40.40;468.32K;-0.24%
08072020;41.22;41.11;41.29;40.90;179.98K;0.29%
09072020;40.73;40.86;41.29;40.73;385.32K;-1.19%
10072020;41.06;40.01;41.50;40.01;301.55K;0.81%
13072020;41.26;41.33;42.50;40.67;641.57K;0.49%
14072020;40.79;41.00;41.43;40.59;388.75K;-1.14%
15072020;42.12;40.85;42.28;40.37;997.48K;3.26%
16072020;42.11;42.58;42.82;41.58;582.10K;-0.02%
17072020;42.44;42.12;42.95;42.05;400.51K;0.78%
20072020;42.59;42.00;42.86;41.62;455.00K;0.35%
21072020;42.86;42.83;43.50;42.68;623.37K;0.63%
22072020;43.50;43.36;43.70;42.38;462.62K;1.49%
23072020;42.66;43.50;43.50;42.65;679.47K;-1.93%
24072020;42.56;42.60;42.79;42.10;272.51K;-0.23%
27072020;42.71;42.98;43.00;42.46;449.17K;0.35%
28072020;42.87;42.73;43.05;42.60;442.03K;0.37%
29072020;43.00;42.99;43.19;42.69;308.68K;0.30%
30072020;42.50;43.03;43.18;42.26;471.31K;-1.16%
31072020;42.32;42.68;42.79;42.23;320.10K;-0.42%
03082020;42.80;42.59;42.96;42.37;764.37K;1.13%
04082020;43.38;42.86;43.39;42.67;724.18K;1.36%
05082020;43.94;43.40;44.28;43.13;736.34K;1.29%
06082020;43.14;43.90;44.07;43.05;439.37K;-1.82%
07082020;43.07;43.10;43.98;42.90;372.16K;-0.16%
10082020;43.72;43.08;44.08;43.08;338.32K;1.51%
11082020;43.48;43.79;43.89;43.30;407.23K;-0.55%
12082020;43.74;43.50;43.86;43.36;608.57K;0.60%
13082020;44.51;43.71;46.90;43.69;2.40M;1.76%
14082020;44.00;44.62;45.28;43.80;1.17M;-1.15%
17082020;44.41;44.61;45.34;44.11;789.44K;0.93%
18082020;44.86;44.88;46.00;43.97;1.15M;1.01%
19082020;44.88;44.80;45.29;44.65;415.73K;0.04%
20082020;44.00;44.58;44.95;43.90;663.74K;-1.96%
21082020;43.97;44.12;44.53;43.50;389.01K;-0.07%
24082020;44.00;43.88;44.44;43.88;299.59K;0.07%
25082020;43.73;43.92;44.27;43.67;407.42K;-0.61%
26082020;44.90;43.76;45.50;43.67;1.15M;2.68%
27082020;44.64;45.38;45.38;44.36;1.04M;-0.58%
28082020;44.42;44.89;45.40;44.32;595.29K;-0.49%
31082020;44.35;44.50;45.12;44.22;414.02K;-0.16%
01092020;44.15;44.44;44.73;43.65;346.94K;-0.45%
02092020;43.06;44.06;44.49;42.86;814.81K;-2.47%
03092020;42.64;43.16;43.46;42.63;550.05K;-0.98%
04092020;42.45;43.20;43.20;42.30;380.31K;-0.45%
07092020;42.61;42.45;43.18;42.31;303.90K;0.38%
08092020;42.33;42.84;43.03;42.00;423.01K;-0.66%
09092020;42.58;42.68;42.68;42.01;206.30K;0.59%
10092020;42.50;42.41;42.68;42.31;202.79K;-0.19%
11092020;42.82;42.20;42.94;42.20;163.95K;0.75%
14092020;43.00;42.52;43.29;42.52;263.24K;0.42%
15092020;43.30;43.12;43.46;43.04;260.57K;0.70%
16092020;43.56;43.20;43.85;43.15;277.13K;0.60%
17092020;43.31;43.59;43.59;43.10;221.95K;-0.57%
18092020;43.40;43.59;43.66;43.31;219.00K;0.21%
21092020;42.78;43.37;43.70;42.45;474.58K;-1.43%
22092020;42.64;42.48;43.33;42.48;201.17K;-0.33%
23092020;42.92;42.60;43.26;42.60;186.01K;0.66%
24092020;42.95;42.80;43.19;42.51;288.86K;0.07%
25092020;43.09;43.00;43.18;42.31;181.68K;0.33%
28092020;42.81;42.80;43.24;42.70;248.64K;-0.65%
29092020;42.65;43.00;43.20;42.65;173.64K;-0.37%
30092020;42.05;42.60;43.18;42.04;536.61K;-1.41%
01102020;42.80;42.05;43.00;42.05;363.60K;1.78%
02102020;42.26;42.91;42.91;42.16;212.90K;-1.26%
05102020;42.72;42.30;42.78;42.13;332.96K;1.09%
06102020;42.40;42.63;42.88;42.37;199.60K;-0.75%
07102020;42.12;42.60;42.60;41.82;766.24K;-0.66%
08102020;41.75;42.01;42.43;41.50;267.19K;-0.88%
09102020;41.65;41.53;41.96;41.16;312.81K;-0.24%
12102020;41.76;41.77;41.89;41.48;185.58K;0.26%
13102020;41.90;41.60;43.30;41.51;912.34K;0.34%
14102020;42.16;42.00;42.48;41.77;247.67K;0.62%
15102020;41.98;42.40;42.40;41.82;183.18K;-0.43%
16102020;42.00;42.20;42.20;41.75;196.22K;0.05%
19102020;42.03;42.14;42.80;41.67;177.99K;0.07%
20102020;41.90;41.78;42.61;41.52;302.97K;-0.31%
21102020;43.87;42.00;44.40;41.81;1.29M;4.70%
22102020;44.29;43.90;45.20;43.90;2.39M;0.96%
23102020;45.06;44.47;45.65;44.37;1.71M;1.74%
26102020;45.02;45.00;45.85;44.59;894.89K;-0.09%
27102020;44.11;45.02;45.30;43.93;836.73K;-2.02%
28102020;43.02;44.00;44.41;42.93;1.13M;-2.47%
29102020;43.36;43.10;43.85;42.82;452.09K;0.79%
30102020;43.46;43.26;44.17;42.93;479.92K;0.23%
02112020;43.60;43.00;44.14;43.00;419.92K;0.32%
03112020;44.19;43.79;44.42;43.70;368.23K;1.35%
05112020;44.52;44.30;44.75;44.10;739.02K;0.75%
06112020;44.57;44.46;45.25;44.00;650.45K;0.11%
09112020;46.38;44.65;47.80;44.65;1.47M;4.06%
10112020;46.80;46.36;47.06;45.55;1.20M;0.91%
11112020;47.93;46.92;48.07;46.82;1.67M;2.41%
12112020;49.79;48.00;49.90;47.70;1.89M;3.88%
13112020;48.90;49.40;49.84;48.50;1.55M;-1.79%
16112020;49.55;49.20;50.73;49.01;1.53M;1.33%
17112020;49.34;49.55;49.85;49.19;798.03K;-0.42%
18112020;50.30;49.60;50.50;49.01;1.33M;1.95%
19112020;50.58;50.68;51.00;50.29;1.18M;0.56%
20112020;51.16;50.97;51.30;50.43;847.42K;1.15%
23112020;52.72;51.06;53.11;51.06;1.92M;3.05%
24112020;53.00;52.99;53.20;52.22;1.09M;0.53%
25112020;52.92;53.00;53.10;52.70;831.94K;-0.15%
26112020;54.75;53.00;54.96;52.90;2.37M;3.46%
27112020;57.00;55.00;57.60;54.74;4.33M;4.11%
30112020;58.11;57.43;59.09;57.04;4.01M;1.95%
01122020;57.21;58.80;58.87;55.61;3.21M;-1.55%
02122020;57.83;57.82;58.00;57.30;1.42M;1.08%
03122020;57.61;57.97;58.25;57.60;1.42M;-0.38%
04122020;57.67;57.37;58.09;57.00;1.03M;0.10%
07122020;57.91;57.67;58.00;57.24;1.48M;0.42%
08122020;57.86;58.00;58.05;57.30;1.24M;-0.09%
09122020;58.10;57.95;58.10;57.50;2.63M;0.41%
10122020;54.31;53.50;54.95;53.07;2.71M;-6.52%
11122020;54.04;54.80;54.80;53.00;928.71K;-0.50%
14122020;53.64;53.90;54.46;53.45;1.03M;-0.74%
15122020;51.74;53.92;53.92;51.20;1.42M;-3.54%
16122020;54.49;51.25;54.49;51.25;1.13M;5.32%
17122020;53.59;54.49;54.49;53.46;503.04K;-1.65%
18122020;52.90;53.96;53.96;52.34;390.79K;-1.29%
21122020;50.99;52.00;53.30;50.39;1.11M;-3.61%
22122020;52.41;51.60;53.40;50.52;825.91K;2.78%
23122020;52.60;53.00;53.35;52.10;315.65K;0.36%
24122020;52.62;52.82;54.73;52.15;1.39M;0.04%
25122020;52.05;52.70;53.18;51.50;561.37K;-1.08%
28122020;51.02;52.35;52.49;51.00;711.36K;-1.98%
29122020;51.65;51.25;52.00;51.04;378.55K;1.23%
30122020;51.79;51.40;52.30;51.40;329.24K;0.27%
04012021;51.52;51.99;52.57;51.51;622.29K;-0.52%
05012021;51.72;51.60;52.16;51.41;449.35K;0.39%
06012021;51.97;51.62;52.16;51.62;334.37K;0.48%
08012021;52.79;52.13;53.16;51.86;847.49K;1.58%
11012021;53.11;52.60;54.00;52.50;572.81K;0.61%
12012021;55.56;53.40;55.90;53.40;1.51M;4.61%
13012021;56.26;55.90;57.49;55.62;1.69M;1.26%
14012021;56.79;57.70;57.70;54.01;1.46M;0.94%
15012021;55.92;56.80;57.20;55.70;632.34K;-1.53%
18012021;55.90;56.40;56.48;54.33;342.50K;-0.04%
19012021;55.45;55.80;56.60;55.13;411.89K;-0.81%
20012021;57.57;55.46;57.90;55.30;1.85M;3.82%
21012021;56.61;57.75;57.90;56.03;980.69K;-1.67%
22012021;56.11;56.99;56.99;55.80;430.71K;-0.88%
25012021;56.15;55.90;57.00;55.65;825.41K;0.07%
26012021;56.00;56.58;56.58;55.00;492.09K;-0.27%
27012021;55.82;56.25;56.50;55.58;344.76K;-0.32%
28012021;54.66;55.40;55.94;54.06;619.35K;-2.08%
29012021;53.30;55.20;55.20;53.30;249.34K;-2.49%
01022021;53.74;53.23;54.30;53.15;229.10K;0.83%
02022021;54.37;53.98;54.88;53.57;209.47K;1.17%
03022021;54.28;54.40;54.99;54.16;188.26K;-0.17%
04022021;55.08;54.55;56.00;54.26;577.85K;1.47%
05022021;54.55;55.01;55.62;54.32;280.27K;-0.96%
08022021;55.42;54.70;55.80;54.70;357.07K;1.59%
09022021;55.18;55.25;55.85;54.96;504.31K;-0.43%
10022021;55.00;54.92;55.64;54.92;434.26K;-0.33%
11022021;55.03;54.95;55.43;54.90;129.06K;0.05%
12022021;55.10;55.10;55.21;54.62;301.80K;0.13%
15022021;55.57;55.30;55.74;55.02;251.12K;0.85%
16022021;55.98;55.33;56.16;55.33;514.14K;0.74%
17022021;55.49;55.98;56.04;55.00;525.82K;-0.88%
18022021;54.81;55.70;55.70;54.70;276.88K;-1.23%
19022021;55.28;54.80;55.95;54.01;299.11K;0.86%
20022021;55.70;55.28;55.90;54.90;125.41K;0.76%
22022021;55.33;55.70;55.70;54.94;124.17K;-0.66%
24022021;55.69;55.80;55.81;54.81;707.38K;0.65%
25022021;56.50;57.00;57.10;56.15;444.27K;1.45%
26022021;55.75;56.05;56.40;55.20;301.14K;-1.33%
01032021;56.33;55.75;56.51;55.13;384.57K;1.04%
02032021;56.55;55.95;56.71;55.90;186.10K;0.39%
03032021;57.50;56.70;57.90;56.60;1.36M;1.68%
04032021;57.06;57.77;57.89;57.00;269.50K;-0.77%
05032021;56.89;57.29;57.60;56.14;275.87K;-0.30%
09032021;56.23;57.29;57.80;56.01;947.38K;-1.16%
10032021;57.10;56.84;58.48;56.50;1.54M;1.55%
11032021;57.42;57.30;57.60;57.10;503.48K;0.56%
12032021;56.85;57.50;57.70;56.62;583.31K;-0.99%
15032021;57.83;58.50;58.51;57.26;738.55K;1.72%
16032021;58.18;57.70;58.34;57.63;514.70K;0.61%
17032021;57.54;58.47;58.47;57.51;524.46K;-1.10%
18032021;57.83;57.52;58.41;57.52;215.55K;0.50%
19032021;58.00;57.70;58.13;57.35;556.49K;0.29%
22032021;57.78;58.42;58.47;57.63;442.84K;-0.38%
23032021;57.32;58.16;58.16;56.86;857.45K;-0.80%
24032021;56.80;57.18;57.67;56.62;641.84K;-0.91%
25032021;57.20;57.11;57.49;56.61;328.48K;0.70%
26032021;57.69;57.36;58.15;56.71;425.67K;0.86%
29032021;57.54;57.55;57.98;57.31;376.50K;-0.26%
30032021;57.71;57.55;57.87;57.50;298.03K;0.30%
31032021;57.66;57.89;57.89;57.53;176.44K;-0.09%
01042021;57.54;57.81;57.95;57.27;394.18K;-0.21%
02042021;57.79;57.50;57.90;57.50;210.81K;0.43%
05042021;58.95;57.60;58.98;57.60;490.41K;2.01%
06042021;62.50;58.96;63.00;58.21;2.20M;6.02%
07042021;61.20;62.70;62.70;59.37;553.60K;-2.08%
08042021;60.45;61.99;63.92;59.33;1.83M;-1.23%
09042021;60.85;60.70;61.80;60.50;701.85K;0.66%
12042021;62.08;61.10;62.45;60.54;763.92K;2.02%
13042021;63.29;62.66;63.76;61.84;883.88K;1.95%
14042021;63.96;63.50;65.95;63.50;986.46K;1.06%
15042021;62.84;63.48;64.34;62.10;455.90K;-1.75%
16042021;65.09;62.80;65.55;62.51;539.92K;3.58%
19042021;65.20;64.73;67.10;63.60;741.88K;0.17%
20042021;64.26;65.60;66.25;63.89;574.40K;-1.44%
21042021;64.91;64.20;65.63;64.00;481.28K;1.01%
22042021;64.74;65.20;65.50;64.68;288.68K;-0.26%
23042021;65.13;64.77;67.10;64.76;370.79K;0.60%
26042021;65.65;67.10;67.10;65.17;575.50K;0.80%
27042021;66.31;65.84;66.95;65.40;631.60K;1.01%
28042021;68.66;66.60;69.55;66.51;1.16M;3.54%
29042021;67.60;69.98;70.37;67.53;1.21M;-1.54%
30042021;67.27;68.30;68.40;66.00;568.35K;-0.49%
04052021;68.68;67.27;68.90;67.08;433.40K;2.10%
05052021;69.90;68.90;69.96;68.73;375.78K;1.78%
06052021;70.00;69.96;70.44;69.50;338.25K;0.14%
07052021;70.50;69.99;70.50;69.61;273.71K;0.71%
10052021;71.81;70.63;72.77;70.16;549.26K;1.86%
11052021;72.90;73.98;73.98;71.60;573.38K;1.52%
12052021;74.90;74.00;75.74;72.09;1.24M;2.74%
13052021;74.59;75.26;77.77;72.48;1.52M;-0.41%
14052021;75.42;74.25;76.93;74.25;742.11K;1.11%
17052021;74.75;75.04;76.19;73.91;558.58K;-0.89%
18052021;73.96;75.45;75.46;73.53;753.28K;-1.06%
19052021;72.27;74.48;74.48;71.50;816.04K;-2.29%
20052021;74.65;72.80;74.80;71.50;677.59K;3.29%
21052021;74.29;74.99;75.00;74.27;667.81K;-0.48%
24052021;73.40;74.73;74.96;73.25;513.80K;-1.20%
25052021;73.20;73.15;74.09;72.92;340.87K;-0.27%
26052021;72.18;73.68;73.68;71.05;818.07K;-1.39%
27052021;73.20;72.42;74.25;72.07;645.87K;1.41%
28052021;74.05;74.24;74.35;73.50;555.23K;1.16%
31052021;74.90;74.90;75.43;74.35;965.15K;1.15%
01062021;75.40;75.00;75.40;74.67;1.22M;0.67%
02062021;75.80;75.40;76.39;75.04;2.33M;0.53%
03062021;75.50;76.20;76.20;74.54;2.22M;-0.40%
04062021;70.40;71.07;71.48;70.00;2.13M;-6.75%
07062021;71.55;70.37;72.19;70.37;1.14M;1.63%
08062021;70.70;71.69;72.07;70.50;509.66K;-1.19%
09062021;70.54;70.98;71.00;68.77;1.20M;-0.23%
10062021;69.97;70.97;70.97;69.55;365.67K;-0.81%
11062021;69.59;70.40;70.40;69.53;460.86K;-0.54%
14062021;69.63;69.76;70.09;69.10;430.26K;0.06%
15062021;69.30;69.64;69.89;69.30;246.44K;-0.47%
16062021;68.53;69.25;69.98;68.51;435.68K;-1.11%
17062021;67.46;68.50;68.50;66.72;839.79K;-1.56%
18062021;66.23;67.49;67.49;66.14;350.24K;-1.82%
21062021;67.23;66.31;67.93;66.30;378.66K;1.51%
22062021;68.34;67.20;70.07;67.16;652.32K;1.65%
23062021;68.73;68.79;69.39;68.37;248.00K;0.57%
24062021;66.81;68.51;68.98;66.56;330.89K;-2.79%
25062021;67.14;66.68;67.38;66.68;169.05K;0.49%
28062021;66.88;66.51;67.33;66.51;232.34K;-0.39%
29062021;66.15;66.51;67.45;65.58;266.68K;-1.09%
30062021;65.70;66.49;66.70;65.60;409.61K;-0.68%
01072021;66.14;65.60;66.44;65.57;241.40K;0.67%
02072021;66.42;66.10;67.00;66.10;233.14K;0.42%
05072021;66.23;66.22;67.09;66.11;308.26K;-0.29%
06072021;66.02;66.24;66.64;65.80;240.82K;-0.32%
07072021;66.07;65.90;66.70;65.90;223.91K;0.08%
08072021;65.41;66.00;66.35;64.74;259.05K;-1.00%
09072021;66.90;65.37;67.45;65.37;286.54K;2.28%
12072021;66.97;66.75;67.57;66.51;367.41K;0.10%
13072021;67.50;67.00;68.76;66.74;587.01K;0.79%
14072021;67.03;67.40;68.10;66.87;329.40K;-0.70%
15072021;65.89;67.06;67.33;65.80;479.80K;-1.70%
16072021;65.08;66.34;66.44;65.02;439.27K;-1.23%
19072021;62.65;65.40;65.40;62.62;962.00K;-3.73%
20072021;62.83;63.77;63.77;62.73;302.66K;0.29%
